fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
significato,giunti,0,0.9266492,1,false_positive
però,terreno,0,0.9361445,1,false_positive
confuso,consumare,0,0.9342969,1,false_positive
𝐠𝜐𝐚rᑯia𝜛𝞂,guardiano,1,0.90132296,0,false_negative
⋁℮n𝚒𝗮𝘮o,veniamo,1,0.92189837,0,false_negative
virtuaIe,virtuale,1,0.92151767,0,false_negative
ᴄondiｖi𝓼𝑖oпe,condivisione,1,0.9212058,0,false_negative
ϲａ𝔳αǀi𝖊𝘳𝕖,cavaliere,1,0.9195829,0,false_negative
αuto𝗆obӏl𝕖,automobile,1,0.88680476,0,false_negative
ᴄסπ𝘧i𝝅e,confine,1,0.8953301,0,false_negative
𝐈ⅇ𝗀ɪs𝓘𝚊𝔱𝘪𝖛𝙖,legislativa,1,0.8511232,0,false_negative
𝒄o𝑛ϲ໐ⲅrσ𝝿о,concorrono,1,0.90787977,0,false_negative
co𝑰labಂratore,collaboratore,1,0.9010009,0,false_negative
quali,passività,0,0.9293509,1,false_positive
ӏ𝙣𝔫ᴏｖ𝒂𝓏𝗂०𝞹𝕖,innovazione,1,0.9046186,0,false_negative
rock,far,0,0.9349227,1,false_positive
a𝐮tо𝛡ဝ𝐦ı𝗮,autonomia,1,0.9167831,0,false_negative
ցrado,grado,1,0.8915386,0,false_negative
morali,rigida,0,0.92577326,1,false_positive
𝖒𝛐ᴨ𝓮𝖙ｅ,monete,1,0.91951996,0,false_negative
𝝉𝘢𝙄е,tale,1,0.8880219,0,false_negative
organismi,dominare,0,0.92491996,1,false_positive
𝗰ಂ𝗺ං𝚍𝚊,comoda,1,0.9219661,0,false_negative
paziente,prescrizioni,0,0.94792455,1,false_positive
piazze,riesci,0,0.9255531,1,false_positive
personaggi,quarti,0,0.93614525,1,false_positive
isolata,calce,0,0.92933524,1,false_positive
∨𝗲𝙧ｓ𝑎𝓽๐,versato,1,0.9129978,0,false_negative
maestà,identificato,0,0.9289647,1,false_positive
ventre,antecedente,0,0.9354441,1,false_positive
arrivi,ammise,0,0.9276395,1,false_positive
⍴ecսlia𝔯e,peculiare,1,0.9231277,0,false_negative
uffici,annunciò,0,0.9479092,1,false_positive
𝗱e𝖨l',dell',1,0.9191708,0,false_negative
solitario,dell',0,0.92895615,1,false_positive
𝐟൦𝖗𝛑𝜎,forno,1,0.8863081,0,false_negative
f𝝰rɪnα,farina,1,0.92287457,0,false_negative
tⅇatra𝙸𝔢,teatrale,1,0.9135475,0,false_negative
i𝛡ℹ𝖟i𝔞𝗋٥𝝕𝞼,iniziarono,1,0.9234815,0,false_negative
margine,maggiori,0,0.9253803,1,false_positive
risate,min,0,0.9261514,1,false_positive
rn𝗲ⵏ𝑜d𝒊𝝰,melodia,1,0.91596484,0,false_negative
sɑߊotto,salotto,1,0.8949206,0,false_negative
𝗜enzuoｌ𝜶,lenzuola,1,0.9172505,0,false_negative
biglietto,lenzuola,0,0.9607555,1,false_positive
ց𝚛𝗮𝙙ս𝑎ⵏ𝑒,graduale,1,0.9099723,0,false_negative
𝑰ⅇ𝘁𝒕𝙚𝐫𝖆𝒕υ𝒓𝙖,letteratura,1,0.892321,0,false_negative
𝓈ం𝚜ρ𝐞𝚜૦,sospeso,1,0.9164158,0,false_negative
preliminari,preliminare,0,0.98314345,1,false_positive
𝕕еⲥဝ𝓻ƽ𝔬,decorso,1,0.9207354,0,false_negative
ℼ𝕖𝚐௦𝘻i,negozi,1,0.9037322,0,false_negative
с𝛐𝗺𝐮𝜋𝜾ංℼе,comunione,1,0.9215713,0,false_negative
℮𝑔ං,ego,1,0.9219123,0,false_negative
tа𝞘𝙪𝝕ι,taluni,1,0.9065326,0,false_negative
gambe,guida,0,0.9305506,1,false_positive
aliquota,azienda,0,0.93175125,1,false_positive
riuscivo,rifiutò,0,0.93008655,1,false_positive
⋁𝕚𝓈𝙞on𝑒,visione,1,0.91115326,0,false_negative
