fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
d𝒆𝖕𝑎ⲅ𝔱𝗎r𝖊,departure,1,0.9144777,0,false_negative
instructed,counted,0,0.9324241,1,false_positive
abu𝓷d𝒶𝛡𝒸e,abundance,1,0.88803804,0,false_negative
usual,thesis,0,0.95013463,1,false_positive
𝖈𝛂𝕣Ꭵ𝝿𝓰,caring,1,0.86028767,0,false_negative
𝓈𝝉o𝐜𝞳s,stocks,1,0.9130732,0,false_negative
⍴𝗿𝓪𝐜𝗍ⅈ𝚌𝕒𝓘,practical,1,0.91251886,0,false_negative
𝒔𝞽o𝓻⍺𝗴е,storage,1,0.90869796,0,false_negative
ƽ𝜶f𝒆,safe,1,0.88650286,0,false_negative
noticing,spite,0,0.92295474,1,false_positive
deficiency,artist,0,0.9403368,1,false_positive
firing,warming,0,0.92772716,1,false_positive
monthly,merely,0,0.9376798,1,false_positive
ꜱ𝕞iꓲе,smile,1,0.904901,0,false_negative
roared,for,0,0.93566763,1,false_positive
ᴄⲟ𝕀𝑢𝔪n,column,1,0.90313923,0,false_negative
excellent,exclude,0,0.95001584,1,false_positive
woods,flavor,0,0.9294461,1,false_positive
ге𝖈𝗍𝑎π𝘨𝐮ⵏ𝚊ᴦ,rectangular,1,0.9182915,0,false_negative
ԝ𝜶πdeᴦ,wander,1,0.91093326,0,false_negative
bibliography,replication,0,0.9257023,1,false_positive
𝖨ℯ𝗴𝔞l,legal,1,0.8402441,0,false_negative
ꓧ𝒊πꓒu,Hindu,1,0.8770431,0,false_negative
kıℑ𝕀𝕚πᶃ,killing,1,0.88388985,0,false_negative
೦𝙧𝗀𝞪nͺ𝚣е,organize,1,0.8681815,0,false_negative
mobility,widow,0,0.9239829,1,false_positive
thought,balanced,0,0.921226,1,false_positive
onset,obligations,0,0.926918,1,false_positive
re𝘐ⅈℊio𝛑s,religions,1,0.8495835,0,false_negative
𝕜𝑖𝞹ԁӀ𝔶,kindly,1,0.91549826,0,false_negative
shо𝒖t𝙨,shouts,1,0.90139353,0,false_negative
believed,ignored,0,0.926371,1,false_positive
portrait,oppression,0,0.9207076,1,false_positive
outline,approved,0,0.9213385,1,false_positive
struggles,emphasizing,0,0.92446136,1,false_positive
𝞾nifor𝙢,uniform,1,0.9134047,0,false_negative
𝘧ℑͺ𝒈𝚑𝗍,flight,1,0.9110554,0,false_negative
c𝟭a𝚒𝚖𝘴,claims,1,0.91561186,0,false_negative
𝔰heⲒve𝘀,shelves,1,0.90597075,0,false_negative
eпℯ𝓇ɡ𝚎𝞽ｉ𝚌,energetic,1,0.9141138,0,false_negative
converted,quarter,0,0.9241099,1,false_positive
dresses,ankle,0,0.93188065,1,false_positive
s𝒊𝘐𝘦n𝕥𝚰ｙ,silently,1,0.9173863,0,false_negative
yi,silently,0,0.9239819,1,false_positive
𝑡vvilig𝙝t,twilight,1,0.90083075,0,false_negative
recognition,household,0,0.9239613,1,false_positive
𝘸੦𝔯𝕜⍳𝐧ｇ,working,1,0.91930765,0,false_negative
regulatory,journals,0,0.9372061,1,false_positive
𝝅𝒶𝞽𝔲𝙧ａl,natural,1,0.90344787,0,false_negative
s𝗲𝙸𝙚𝖈𝜏ӏ௦𝞏,selection,1,0.9089738,0,false_negative
glimpse,selection,0,0.9217877,1,false_positive
located,cholesterol,0,0.92723745,1,false_positive
𝘢rƍʋrnℯո𝚝𝘴,arguments,1,0.9112728,0,false_negative
same,until,0,0.92508894,1,false_positive
faiⅠ𝓈,fails,1,0.9201463,0,false_negative
procedure,insertion,0,0.9310715,1,false_positive
caгe,care,1,0.8900569,0,false_negative
𝙸ⅇn𝕤,lens,1,0.85079205,0,false_negative
precursor,pulls,0,0.9334872,1,false_positive
natioπaӀ,national,1,0.89431083,0,false_negative
onset,nutrient,0,0.93288106,1,false_positive
Greek,outfit,0,0.92500687,1,false_positive
𝕴𝘦a𝚍ing,leading,1,0.88141954,0,false_negative
formula,springs,0,0.92408705,1,false_positive
𝕤𝟈𝝄n𝗌𝐨𝑟,sponsor,1,0.9196454,0,false_negative
edges,experienced,0,0.9209969,1,false_positive
p𝗼𝙧𝐭a𝙸,portal,1,0.90065145,0,false_negative
challenges,stories,0,0.92706585,1,false_positive
component,shoulder,0,0.9414757,1,false_positive
space,oral,0,0.9329641,1,false_positive
riding,battle,0,0.9246308,1,false_positive
wa𝙄𝑘in𝗀,walking,1,0.8151848,0,false_negative
fiction,occasional,0,0.92106146,1,false_positive
𝓈𝔞ꓒ𝗱𝛪𝗲,saddle,1,0.919158,0,false_negative
𝛖ո𝖉𝑒ᴦƽ𝔱𝒂𝜛ꓒα𝑏𝐥𝙚,understandable,1,0.9049096,0,false_negative
benefits,statements,0,0.93721217,1,false_positive
ംbse𝕣vᎥng,observing,1,0.92004406,0,false_negative
logs,breakfast,0,0.93505853,1,false_positive
Ɩeve𝐼𝚜,levels,1,0.8899128,0,false_negative
essays,diagrams,0,0.9481091,1,false_positive
volume,shapes,0,0.9294949,1,false_positive
form,preferences,0,0.9278064,1,false_positive
𝗯o𝚝𝚝𝖨𝓮𝚜,bottles,1,0.8934879,0,false_negative
p˛ll𝛂𝙧,pillar,1,0.9083043,0,false_negative
thumb,spirituality,0,0.9330396,1,false_positive
marriage,of,0,0.9230555,1,false_positive
varied,later,0,0.92740715,1,false_positive
𝕻𝕖г𝐬і𝝰𝗻,Persian,1,0.8630936,0,false_negative
throws,recovery,0,0.93508565,1,false_positive
drinks,staircase,0,0.9367556,1,false_positive
𝚛Ꭵb𝘣𝔬n,ribbon,1,0.9185575,0,false_negative
satisfy,steadily,0,0.9368763,1,false_positive
bridge,vicinity,0,0.9311717,1,false_positive
ⲥа𝑟𝒅˛a𝔠,cardiac,1,0.91131645,0,false_negative
ang𝐼es,angles,1,0.89207304,0,false_negative
defendants,unsuccessful,0,0.9256065,1,false_positive
co𝛔rdi𝝅ate,coordinate,1,0.89936346,0,false_negative
insights,speeches,0,0.936113,1,false_positive
𝔠ᴜ𝖻ic,cubic,1,0.9132354,0,false_negative
t𝓮rmⅈn𝞪l,terminal,1,0.90886724,0,false_negative
һi𝑡,hit,1,0.8810648,0,false_negative
recall,contacts,0,0.92171746,1,false_positive
inforʍa𝓉ӏon,information,1,0.9033126,0,false_negative
𝙶ⅇ𝗋ʍa𝝿𝘴,Germans,1,0.9050305,0,false_negative
𝖘𝛖ɪⅽͺ𝔡ｅ,suicide,1,0.9161682,0,false_negative
graphs,satisfy,0,0.9258884,1,false_positive
nutrient,brand,0,0.92121106,1,false_positive
treasury,split,0,0.9294214,1,false_positive
programme,membership,0,0.93675834,1,false_positive
images,recipients,0,0.92768073,1,false_positive
𝐬𝚞ͺt,suit,1,0.8999507,0,false_negative
statements,procedures,0,0.94279116,1,false_positive
precision,presented,0,0.9344912,1,false_positive
excess,protests,0,0.92545736,1,false_positive
followed,pigs,0,0.93087554,1,false_positive
τѡ𝜄𝖈ｅ,twice,1,0.9187732,0,false_negative
𝚌𝒶ℑo𝕣𝛊ｅs,calories,1,0.9194409,0,false_negative
exempt,exercised,0,0.9234423,1,false_positive
𝖨𝚒𝕧es,lives,1,0.8811248,0,false_negative
bags,academics,0,0.9246386,1,false_positive
radio,echoed,0,0.9313962,1,false_positive
mi𝛑℮ra𝝞,mineral,1,0.91517454,0,false_negative
𝖺𝖚𝖈𝞽ion,auction,1,0.91813415,0,false_negative
group,system,0,0.9368323,1,false_positive
texts,meals,0,0.92682797,1,false_positive
𝖼𝓸𝕟т𝔯𝓸ߊ,control,1,0.891534,0,false_negative
in,noticing,0,0.9280845,1,false_positive
enables,recalls,0,0.9258295,1,false_positive
ꓒ𝙖𝘵𝙖𝚋𝒶𝙨ｅ,database,1,0.8947404,0,false_negative
𝝔𝛼𝑟𝝉ι𝔠𝞲𝘱𝞪𝓽𝓮,participate,1,0.90698934,0,false_negative
ᴛr𝘢𝜛ѕ𝒎˛t,transmit,1,0.9140209,0,false_negative
vinegar,microwave,0,0.94905317,1,false_positive
designation,mortality,0,0.9237617,1,false_positive
𝔢𝘐ꜱℯ,else,1,0.8917976,0,false_negative
l𝒾ftӏ𝘯g,lifting,1,0.9184912,0,false_negative
neurological,scheduling,0,0.9265879,1,false_positive
violent,smoking,0,0.9221598,1,false_positive
rⅇ𝐼a𝞃i૦𝛡,relation,1,0.9091194,0,false_negative
ו˛f𝚎,life,1,0.9028524,0,false_negative
α𝓿℮,ave,1,0.9093374,0,false_negative
𝗮lℐӏanc𝔢,alliance,1,0.90263534,0,false_negative
𝜄ո𝐬ｉƽ𝛕eп𝖼𝕖,insistence,1,0.87994295,0,false_negative
𝚙or𝐭fo𝑰io,portfolio,1,0.8958928,0,false_negative
departed,portfolio,0,0.9226574,1,false_positive
𝙡eaԁⅇr,leader,1,0.89875376,0,false_negative
ｃσ𝘯𝖘𝒖ℐ𝑡a𝒕ｉ𝝄n,consultation,1,0.9083406,0,false_negative
Ⲓimℹт,limit,1,0.8939801,0,false_negative
rep𝞸𝓻𝓉s,reports,1,0.9148679,0,false_negative
reasons,frequently,0,0.9469879,1,false_positive
sheep,temples,0,0.9239907,1,false_positive
events,sounded,0,0.9263456,1,false_positive
synthetic,bilateral,0,0.9340005,1,false_positive
similarity,plotted,0,0.9219102,1,false_positive
cholesterol,launch,0,0.9315598,1,false_positive
ankle,diagnostic,0,0.94422776,1,false_positive
һa𝙩𝔯ⅇ𝗱,hatred,1,0.8974217,0,false_negative
foundations,balancing,0,0.93187356,1,false_positive
treatment,broadcast,0,0.9257141,1,false_positive
ϲharacters,characters,1,0.87690014,0,false_negative
cat,ticket,0,0.92087406,1,false_positive
cottage,tin,0,0.9208052,1,false_positive
𝘀w˛ոᶃ,swing,1,0.9157436,0,false_negative
c𝑟𝚊ᴄ𝝹𝛊𝓷ɡ,cracking,1,0.9072001,0,false_negative
𝞹o𝗋tᏂe𝙖s𝗍,northeast,1,0.90977544,0,false_negative
damned,resolved,0,0.92074525,1,false_positive
ᗷ𝒖ddһisᴛ,Buddhist,1,0.884657,0,false_negative
𝘀𝔞ⅿрⅼ𝘦𝑠,samples,1,0.91726846,0,false_negative
lⅰsᴛ𝔰,lists,1,0.8916421,0,false_negative
𝖘ixte𝚎𝛡,sixteen,1,0.91343933,0,false_negative
another,Israeli,0,0.9235615,1,false_positive
𝓢axon,Saxon,1,0.8817878,0,false_negative
towel,folding,0,0.9428839,1,false_positive
𝞪𝑏𝖘𝘵гаⅽ𝚝,abstract,1,0.90656745,0,false_negative
wα𝔰𝙝,wash,1,0.90257543,0,false_negative
c𝐫y𝓼taℑ,crystal,1,0.9009216,0,false_negative
𝗮𝚟ｅ𝓇𝖆ƍⅇ,average,1,0.90214056,0,false_negative
𝞽𝕣⍺𝚌𝛞ing,tracking,1,0.89321935,0,false_negative
һⅰ𝓰𝔥𝐈𝝸𝕘հ𝙩,highlight,1,0.8690504,0,false_negative
political,treatment,0,0.950477,1,false_positive
brand,should,0,0.9383624,1,false_positive
𝕤𝕦𝐈𝘧𝕦𝐫,sulfur,1,0.9069024,0,false_negative
seal,congenital,0,0.9242112,1,false_positive
night,vintage,0,0.9254935,1,false_positive
vinegar,Africa,0,0.93428475,1,false_positive
𝝰𝚝𝕥𝛼ᴄ𝖐𝖎ϖց,attacking,1,0.8913467,0,false_negative
𝘈fᴦ˛c𝒶𝛡,African,1,0.91822034,0,false_negative
i𝖓𝙫e𝒔𝞃𝓶𝖾𝛑𝘵,investment,1,0.917472,0,false_negative
rolls,trauma,0,0.924899,1,false_positive
monthly,proximal,0,0.92146057,1,false_positive
tape,tour,0,0.92652565,1,false_positive
𝞶𝒆ϖt𝛖re,venture,1,0.8940504,0,false_negative
explanation,treatments,0,0.93197936,1,false_positive
famine,reconciliation,0,0.92293966,1,false_positive
Ꭵ𝒐𝔫𝚒ｃ,ionic,1,0.8900884,0,false_negative
dissolved,sorting,0,0.92987514,1,false_positive
m𝒆ᴄhanic𝗮ߊ,mechanical,1,0.90961754,0,false_negative
produces,occupations,0,0.94398195,1,false_positive
feedback,fraud,0,0.9404204,1,false_positive
a𝓁𝒕er𝓃𝓪tiѵe,alternative,1,0.9133606,0,false_negative
depressed,figured,0,0.92562157,1,false_positive
ap𝛠𝕝icat𝛊on,application,1,0.8766389,0,false_negative
identifying,reminder,0,0.92854357,1,false_positive
Czech,symptom,0,0.92910326,1,false_positive
Ko𝑟𝖾αn,Korean,1,0.90620226,0,false_negative
ℯ𝓘𝓮𝑐𝘵𝗋˛𝐜𝑎𝕝,electrical,1,0.90057707,0,false_negative
𝐦α𝘪ᴨτａ𝓲n,maintain,1,0.90798146,0,false_negative
ƽy𝗺bo𝕴,symbol,1,0.8922782,0,false_negative
gravel,by,0,0.9217491,1,false_positive
companion,proposition,0,0.9237559,1,false_positive
քဝ𝖗𝛖𝔪,forum,1,0.89651895,0,false_negative
to𝜘en,token,1,0.91058505,0,false_negative
𝛡𝘦𝔰t,nest,1,0.90862983,0,false_negative
Ꮒe𝓘𝗉𝕗𝞄l,helpful,1,0.86473924,0,false_negative
mum,feeding,0,0.9205575,1,false_positive
iℼtｅп𝓽ιℴ𝟉aן,intentional,1,0.9066831,0,false_negative
impressed,supposedly,0,0.94608754,1,false_positive
annual,appointment,0,0.92265296,1,false_positive
entries,schema,0,0.929535,1,false_positive
e𝜤eс𝛕𝖗𝙞city,electricity,1,0.88384074,0,false_negative
heather,fashion,0,0.92978466,1,false_positive
ⲟ𝖛е𝘳𝓱𝖊𝛂𝖉,overhead,1,0.9156464,0,false_negative
supporting,foundations,0,0.9296566,1,false_positive
paߊm,palm,1,0.9120244,0,false_negative
𝒆n𝒸ס𝘶𝗋𝘢g𝕖𝕞𝒆π𝒕,encouragement,1,0.9190862,0,false_negative
Switzerland,outcomes,0,0.9278995,1,false_positive
increased,charts,0,0.9361403,1,false_positive
𝘢𝗰𝖍𝕚e𝝼𝘪nƍ,achieving,1,0.9095591,0,false_negative
defines,tablets,0,0.92453897,1,false_positive
descriptions,shown,0,0.92647773,1,false_positive
Greece,founded,0,0.926478,1,false_positive
pills,inspector,0,0.93029773,1,false_positive
𝖿ⅰ𝐼е,file,1,0.8590428,0,false_negative
manufactured,developmental,0,0.9328073,1,false_positive
𝔱𝕖ᴦr𝕚𝒃ߊ𝐞,terrible,1,0.91749424,0,false_negative
cumulative,manual,0,0.92237425,1,false_positive
agents,forces,0,0.93083686,1,false_positive
forces,agreement,0,0.9243447,1,false_positive
ʍerc𝖍α𝝿d𝒾se,merchandise,1,0.90849656,0,false_negative
nipples,mask,0,0.9339715,1,false_positive
m𝞪𝒓𝑟ಂѡ,marrow,1,0.9128477,0,false_negative
represented,cover,0,0.9458697,1,false_positive
confessed,component,0,0.9435152,1,false_positive
generic,milk,0,0.9302381,1,false_positive
fashion,alley,0,0.92524785,1,false_positive
teachers,pin,0,0.92091006,1,false_positive
𝔠𝐡𝖺𝝔𝔱𝕖𝔯,chapter,1,0.9185755,0,false_negative
գᴜ𝑒𝚛ℹ𝐞ꜱ,queries,1,0.8712475,0,false_negative
confessed,defines,0,0.937615,1,false_positive
room,insulin,0,0.9338901,1,false_positive
goodness,free,0,0.92741793,1,false_positive
ℐ𝐞𝕒ꜱ𝑡,least,1,0.87233114,0,false_negative
𝓭૦ⲥ𝝊𝑚ent,document,1,0.9133553,0,false_negative
performance,document,0,0.9280963,1,false_positive
ɑ𝕞Ь𝗂𝔢𝗻𝜏,ambient,1,0.9122243,0,false_negative
ba𝕔𝛕ｅⲅi𝞪l,bacterial,1,0.9181169,0,false_negative
ƽ𝝊bstaոt𝗶𝜶𝑙ꓲ𝜸,substantially,1,0.9113916,0,false_negative
plan,team,0,0.9456898,1,false_positive
presently,psychoanalysis,0,0.92731225,1,false_positive
artist,neighborhoods,0,0.9239001,1,false_positive
pillow,exploded,0,0.9275405,1,false_positive
𝒂mb𝘶𝗅𝒶ռ𝒄e,ambulance,1,0.9138681,0,false_negative
Ca𝕀ifor𝜛ia,California,1,0.91533166,0,false_negative
trash,diagram,0,0.92507577,1,false_positive
𝕞anufac𝞃𝓊𝓻e,manufacture,1,0.8985687,0,false_negative
𝙚╳⍴e𝓻i𝓶e𝔫t,experiment,1,0.89221454,0,false_negative
𝕤𝙪rrం𝔲nᑯ𝜄𝞏ｇꜱ,surroundings,1,0.90417063,0,false_negative
fⅰ𝓽τi𝗻g,fitting,1,0.9177652,0,false_negative
ⲟ𝔟𝘀e𝓻ט𝚊𝚝𝖎on,observation,1,0.8993195,0,false_negative
𝝊nԁ℮𝒓s𝘵ංℴd,understood,1,0.909989,0,false_negative
morrow,converted,0,0.92114663,1,false_positive
𝝞о𝒕,lot,1,0.90617245,0,false_negative
r𝜶ı𝝅Ꮟօvv,rainbow,1,0.91043556,0,false_negative
tooth,basketball,0,0.9227541,1,false_positive
solitary,tear,0,0.9264197,1,false_positive
Ꮒ𝘪𝝿t,hint,1,0.9157846,0,false_negative
𝘄ｅ˛ᶃ𝔥τ,weight,1,0.912159,0,false_negative
computer,mention,0,0.92617583,1,false_positive
web,fluid,0,0.9227644,1,false_positive
deꜱcr𝘪bed,described,1,0.9147024,0,false_negative
𝗌urgerү,surgery,1,0.91670775,0,false_negative
collections,surgery,0,0.9303136,1,false_positive
termed,town,0,0.9373897,1,false_positive
c𝗮s𝝊ɑ𝙄,casual,1,0.91956514,0,false_negative
𝓬ℐօ𝔰𝖾𝖙,closet,1,0.88485086,0,false_negative
ԁ𝕖𝐜𝖐,deck,1,0.91260177,0,false_negative
ⲣ𝔯𝚘𝕕υⅽ𝕥ɪ𝓋ɩτγ,productivity,1,0.91498554,0,false_negative
adding,firms,0,0.922942,1,false_positive
ϱ𝐡𝛐𝛕օ𝘯,photon,1,0.91883194,0,false_negative
exception,forgot,0,0.9312953,1,false_positive
celebrity,antibody,0,0.92147475,1,false_positive
ⲅеa𝑐𝑡i𝝈ո,reaction,1,0.9104319,0,false_negative
theories,exercises,0,0.9280835,1,false_positive
African,various,0,0.9314207,1,false_positive
most,terms,0,0.9464501,1,false_positive
su𝝆ernatur𝒶ℑ,supernatural,1,0.900831,0,false_negative
jeans,military,0,0.925349,1,false_positive
defining,hurricane,0,0.93538135,1,false_positive
Ꮟut∣e𝒓,butler,1,0.91556543,0,false_negative
offended,commented,0,0.92106795,1,false_positive
remaining,significant,0,0.92569983,1,false_positive
𝞹aturⅇ,nature,1,0.9203913,0,false_negative
rat,logs,0,0.9292822,1,false_positive
lawyer,dog,0,0.9278306,1,false_positive
spill,paint,0,0.927185,1,false_positive
slow,benefits,0,0.9306913,1,false_positive
rn𝔞𝐠𝛂𝕫ℹ𝛑ｅ𝘀,magazines,1,0.88812834,0,false_negative
treatment,meant,0,0.9487518,1,false_positive
chips,sofa,0,0.9374596,1,false_positive
𝚍ℯ𝔰c𝔯𝜾b𝛊ռ𝗀,describing,1,0.9160398,0,false_negative
s𝖒𝔦𝙸𝛊𝛡g,smiling,1,0.895989,0,false_negative
U𝗞,UK,1,0.92021006,0,false_negative
𝗶ｓဝ𝔩⍺𝖙𝓮ԁ,isolated,1,0.91843295,0,false_negative
directed,sleeve,0,0.9250831,1,false_positive
𝜚𝚰𝖺ℽ,play,1,0.9172202,0,false_negative
list,play,0,0.9338572,1,false_positive
ℯ𝐜ం𝚗𝛔𝓶⍳𝚎ꜱ,economies,1,0.9132341,0,false_negative
рｅ𝞏sｉ𝛐𝛑,pension,1,0.9202497,0,false_negative
𝘔ဝnԁα𝖞,Monday,1,0.9024634,0,false_negative
ⲥ𝞪𝕡℮,cape,1,0.90306747,0,false_negative
iռs𝘵𝑟𝑢𝒎eռt,instrument,1,0.8898333,0,false_negative
aߊ𝖆𝗌,alas,1,0.89000225,0,false_negative
𝘦ߊec𝘁𝕣σ𝖓𝓲𝕔𝔰,electronics,1,0.8758809,0,false_negative
client,analysis,0,0.9250356,1,false_positive
amusement,entries,0,0.9279982,1,false_positive
𝚤𝗻ν𝓮π𝖙˛օ𝛡,invention,1,0.91027236,0,false_negative
𝚌𝞂𝐦m𝜐n𝗂cα𝔱𝓮,communicate,1,0.9199713,0,false_negative
ցu𝐞𝘀t,guest,1,0.9196691,0,false_negative
f𝗋𝝰ｇ𝛊lｅ,fragile,1,0.9153951,0,false_negative
tra𝖎𝚗𝑒ԁ,trained,1,0.90493345,0,false_negative
𝒇𝒓⍳𝔢п𝖽,friend,1,0.9117795,0,false_negative
ӏᴨc𝒽,inch,1,0.9175221,0,false_negative
item,devices,0,0.9219525,1,false_positive
𝚎𝜾ｇ𝗵𝐭y,eighty,1,0.8785546,0,false_negative
covers,specify,0,0.9274835,1,false_positive
𝐜𝖔𝗆ρ𝕦𝘁𝑒𝐫𝘴,computers,1,0.9013553,0,false_negative
𝜶гm℮d,armed,1,0.91200435,0,false_negative
ꓒi℮,die,1,0.91124326,0,false_negative
level,visual,0,0.92271495,1,false_positive
іпitia𝓘,initial,1,0.91107434,0,false_negative
meter,dietary,0,0.93100995,1,false_positive
frequencies,traces,0,0.930537,1,false_positive
corrupt,pond,0,0.92902476,1,false_positive
grains,political,0,0.92695177,1,false_positive
fluid,prices,0,0.92385364,1,false_positive
ℯ𝘐eg⍺𝛑т,elegant,1,0.9136948,0,false_negative
𝞏𝚊ט𝔦𝗴𝐚𝔱𝕖,navigate,1,0.91534305,0,false_negative
payable,tip,0,0.92364454,1,false_positive
p𝔞ꜱ𝖙,past,1,0.9193435,0,false_negative
𝐜०𝐥𝓘e𝚌𝚝iᴑ𝜋,collection,1,0.8987851,0,false_negative
ᑯｅπ𝙨i𝕥ℽ,density,1,0.9200984,0,false_negative
d𝗈curnеnts,documents,1,0.875355,0,false_negative
ⲥ𝔥𝖆𝑛𝕔𝚎Ⅰ𝝞𝞂ⲅ,chancellor,1,0.9004834,0,false_negative
converted,physician,0,0.92400926,1,false_positive
in,largely,0,0.9351074,1,false_positive
𝗋𝚊𝕟ℊ𝓲ո𝓰,ranging,1,0.9175923,0,false_negative
𝑰ιnen,linen,1,0.8616511,0,false_negative
ⲥоｌ1𝔢ｇ𝑒ꜱ,colleges,1,0.91873956,0,false_negative
ꓔaᎥ𝔀𝒂n,Taiwan,1,0.91849893,0,false_negative
ꓲadeп,laden,1,0.91380155,0,false_negative
𝙖𝔰si𝙨taℼ𝕔e,assistance,1,0.91905,0,false_negative
ʍ𝙤τi𝓋℮,motive,1,0.9040197,0,false_negative
exploitation,spilled,0,0.9384475,1,false_positive
𝑖𝜋𝘥𝗎ⲥe,induce,1,0.91936654,0,false_negative
until,loudly,0,0.92135507,1,false_positive
lesson,parted,0,0.9384818,1,false_positive
𝐜ⅇ𝑰𝘐𝞄Ｉ𝒂𝔯,cellular,1,0.91909504,0,false_negative
cl𝛼ƽ𝚙𝒆d,clasped,1,0.91956913,0,false_negative
change,clearly,0,0.9279269,1,false_positive
approved,person,0,0.92067933,1,false_positive
directed,referred,0,0.9390751,1,false_positive
nｅаtⅼỿ,neatly,1,0.9175093,0,false_negative
