fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
𝓉ᴡ𝒾𝒍s𝛔𝑛Ꝫ,twilson3,1,0.93726355,0,false_negative
𝚜𝛪𝞲ʍᏎ,slim4,1,0.92606056,0,false_negative
tn𝕖𝖨𝘀𝝄𝝕𝟸,tnelson2,1,0.9417409,0,false_negative
𝕒νеᴦ𝗺𝞪𝟚,averma2,1,0.94787484,0,false_negative
ן𝐭𝙝σ𝕞𝜌s൦𝝅𝟰,lthompson4,1,0.94456035,0,false_negative
𝓳Ꮒ𝗂𝐼I𝟛,jhill3,1,0.9428372,0,false_negative
ℐ𝘀𝓂𝜾𝑡𝒽Ⅰ𝟮,lsmith12,1,0.93239725,0,false_negative
jwhite3,tjones6,0,0.96241856,1,false_positive
𝕞𝜌𝘦𝘁𝐞𝚛𝕤𝗈𝜛𝟮,mpeterson2,1,0.9470534,0,false_negative
jhamilton3,jmiller2,0,0.95370585,1,false_positive
c𝐣ohϖso𝞏Ƨ,cjohnson2,1,0.9372009,0,false_negative
𝕔𝗐𝗿ӏ𝒈Ꮒ𝘁Յ,cwright3,1,0.94707066,0,false_negative
mdavis7,mdavis4,0,0.99486756,1,false_positive
awilliams5,lwilliams3,0,0.9552653,1,false_positive
𝓬vv𝑖𝙸ꜱо𝐧Ƽ,cwilson5,1,0.94599694,0,false_negative
tgray2,trodriguez2,0,0.9587494,1,false_positive
𝑐հe𝗻𝖉𝖊ⲅ𝐬oոϨ,chenderson2,1,0.9331011,0,false_negative
ѕneℑ𝖘𝞂ᴨ3,snelson3,1,0.9332811,0,false_negative
kjohnson12,ejohnson6,0,0.9546057,1,false_positive
𝖘𝟉a𝖎𝚛Ƨ,snair2,1,0.9446565,0,false_negative
𝑏ј𝓸𝕙𝕟s౦n1𝑶,bjohnson10,1,0.9458141,0,false_negative
k𝖆nԁⅇr𝕤੦𝙣𝟟,kanderson7,1,0.94057447,0,false_negative
rrodriguez5,mlopez7,0,0.9611534,1,false_positive
𝑠𝐭h٥mа𝔰ଃ,sthomas8,1,0.91615045,0,false_negative
twilliams2,jwilliams7,0,0.9512103,1,false_positive
յ𝝒ɪ𝞏g𝟝,jking5,1,0.9312887,0,false_negative
ⲅ𝟆һ𝒶𝜛𝟐,rkhan2,1,0.9285593,0,false_negative
ⅉb𝓮𝗜𝙄𝟦,jbell4,1,0.93577397,0,false_negative
rmiller4,amiller9,0,0.96985364,1,false_positive
kjohnson14,jjohnson18,0,0.9703945,1,false_positive
jwhite4,bmartin2,0,0.9543465,1,false_positive
ƽ𝖙h𝕠𝒎𝞀𝐬oℼӠ,sthompson3,1,0.9439588,0,false_negative
𝞌𝕟e𝟣𝒔𝞼ᴨꙄ,knelson2,1,0.94381267,0,false_negative
ksmith13,lsmith8,0,0.9724474,1,false_positive
mramirez3,rsingh12,0,0.95544803,1,false_positive
𝓪ԝ𝛊Iߊɪ𝒂𝚖𝚜1𝟰,awilliams14,1,0.94724596,0,false_negative
𝖨𝘸𝜊𝝅ℊᒿ,lwong2,1,0.9427055,0,false_negative
krobinson4,mjohnson6,0,0.96316457,1,false_positive
dmiller7,jallen2,0,0.95538485,1,false_positive
jcarter6,rjones7,0,0.94951266,1,false_positive
tdavis3,mdavis2,0,0.95754826,1,false_positive
c𝓳ဝ𝗿ԁa𝕟Ϩ,cjordan2,1,0.9276928,0,false_negative
c𝖺ⵏ𝟙eπ2,callen2,1,0.936501,0,false_negative
awilliams8,dwilliams13,0,0.9665728,1,false_positive
ƽ𝒋𝔬𝘩𝙣𝙨ంϖ𝐈Ꮞ,sjohnson14,1,0.93662214,0,false_negative
jjames4,jsimpson3,0,0.9485744,1,false_positive
shill3,cmitchell4,0,0.95365596,1,false_positive
rhall3,rmitchell2,0,0.96869975,1,false_positive
ɑ𝖉α∨𝒾𝓈Ꝫ,adavis3,1,0.9418102,0,false_negative
𝒎𝚖i𝗜Ｉ𝕖𝘳𝕀ⅼ,mmiller11,1,0.9345018,0,false_negative
𝕞𝗋i𝛎𝒆ⲅa4,mrivera4,1,0.9416231,0,false_negative
𝓉ɯι𝑰li𝘢𝘮𝘀𝟲,twilliams6,1,0.9433845,0,false_negative
bjohnson13,ajohnson16,0,0.97130585,1,false_positive
kharris4,sshah6,0,0.9540728,1,false_positive
𝑚𝖿𝔬⨯2,mfox2,1,0.93943155,0,false_negative
𝝰𝚛٥𝚖ⅇ𝙧٥𝟐,aromero2,1,0.9459893,0,false_negative
ℼkh𝜶ռՅ,nkhan3,1,0.9464756,0,false_negative
aϖe𝖨𝕤𝑜n2,anelson2,1,0.94348013,0,false_negative
drodriguez2,erodriguez5,0,0.981658,1,false_positive
jrose3,cbrown8,0,0.94918966,1,false_positive
ttran3,sjoshi2,0,0.95590174,1,false_positive
dmiller4,jhill5,0,0.95905477,1,false_positive
rn𝘭ⅇｅ𝑙𝙊,mlee10,1,0.9290103,0,false_negative
ᑯ𝗵i1Ӏ3,dhill3,1,0.9355914,0,false_negative
𝖉𝒓˛𝒸𝚑𝙖ᴦ𝖉𝘴ං𝝕ᒿ,drichardson2,1,0.9453336,0,false_negative
msanchez2,mwong2,0,0.9485346,1,false_positive
gℑee2,glee2,1,0.9451097,0,false_negative
յthompｓ૦𝛑Ȣ,jthompson8,1,0.94480634,0,false_negative
𝘀ᴡ𝜾𝐼𝖨˛а𝓶ꜱ৪,swilliams8,1,0.9161264,0,false_negative
jmorris2,jryan2,0,0.95597434,1,false_positive
ⲥ𝔪𝒶гｉ𝑒𝟐,cmarie2,1,0.93034166,0,false_negative
ȷｓ𝑚ɪt𝐡2𝓞,jsmith20,1,0.944542,0,false_negative
jmarie2,jsmith20,0,0.9562982,1,false_positive
rjones2,mjones8,0,0.96924204,1,false_positive
kmorris2,rkumar13,0,0.95357686,1,false_positive
ddavis7,jevans2,0,0.94908166,1,false_positive
jroᏏi𝝅ꜱ𝔬πᏎ,jrobinson4,1,0.92936724,0,false_negative
𝐚ⅼ𝓮𝕖ＩƧ,alee12,1,0.92971563,0,false_negative
tjones7,ajones14,0,0.9512044,1,false_positive
ɑhӏ𝐼l𝟛,ahill3,1,0.92118907,0,false_negative
ws𝔪iтh𝟚,wsmith2,1,0.9466182,0,false_negative
𝘐cａrterꙄ,lcarter2,1,0.91265464,0,false_negative
𝒿ᴡｉ𝘭𝕤𝝈𝝕Ȝ,jwilson3,1,0.9446331,0,false_negative
mparker2,jperez8,0,0.9519321,1,false_positive
ϳ𝙜𝙧℮𝑒𝖓З,jgreen3,1,0.93779457,0,false_negative
c𝒋o𝞹es1𝓞,cjones10,1,0.9457397,0,false_negative
𝕛𝖨eeƖȜ,jlee13,1,0.9438604,0,false_negative
jlee17,jlee13,0,0.98373437,1,false_positive
𝙢ϲｈen𝟮,mchen2,1,0.9287436,0,false_negative
cmartinez4,kkumar4,0,0.9549905,1,false_positive
mturner3,jsmith2,0,0.9562471,1,false_positive
rwilliams8,twilliams10,0,0.97377646,1,false_positive
jduncan2,bbailey2,0,0.94993293,1,false_positive
sʍo𝐫𝓰𝚊𝑛Ƨ,smorgan2,1,0.9437734,0,false_negative
sadams2,ssingh15,0,0.95079637,1,false_positive
ĸmɑ𝓇𝒕ɩn3,kmartin3,1,0.9334247,0,false_negative
Ьߊe𝖊З,blee3,1,0.8924597,0,false_negative
sali11,sali7,0,0.98875797,1,false_positive
ikhan5,kkhan2,0,0.9503155,1,false_positive
𝒷𝖏ο𝕙𝜋𝚜о𝝿б,bjohnson6,1,0.9458526,0,false_negative
𝗰𝓻၀𝖻𝗶ϖ𝐬𝙤𝝅Ʒ,crobinson3,1,0.93296146,0,false_negative
וmi𝐼Ιеr6,lmiller6,1,0.9417559,0,false_negative
nmiller3,lmiller6,0,0.98105836,1,false_positive
ȷ℮𝟣ꓲɪ𝙨𝟸,jellis2,1,0.92547023,0,false_negative
jrobinson5,jbrown9,0,0.95463693,1,false_positive
𝑑jօ𝖍𝙣ꜱ𝐨𝐧𝟏Ӡ,djohnson13,1,0.94384974,0,false_negative
rjones5,djones2,0,0.95936257,1,false_positive
𝒕cߊ𝒶𝚛𝒌𝟚,tclark2,1,0.9403249,0,false_negative
rjones7,rmorris2,0,0.9591993,1,false_positive
ƽ𝗷𝕒ᎥոȢ,sjain8,1,0.94533724,0,false_negative
jwilliams20,jgonzalez2,0,0.9596733,1,false_positive
psmith3,tsmith7,0,0.97290325,1,false_positive
lmartinez2,mmartin7,0,0.96926993,1,false_positive
𝕒𝖻𝓇ಂw𝛡Ƽ,abrown5,1,0.9456238,0,false_negative
rwilliams10,ssimmons2,0,0.9496265,1,false_positive
ⲥⲅ𝚤𝖈𝗵𝛂𝗿𝕕ｓ٥𝝿𝟚,crichardson2,1,0.94498014,0,false_negative
ⅿһ𝗂𝟭𝒍Ꝛ,mhill2,1,0.93675786,0,false_negative
𝗲ɑπd𝑒ᴦ𝓈𝝈𝙣Ꝫ,eanderson3,1,0.93530786,0,false_negative
𝚥а𝛑𝙙e𝚛ꜱ𝞼ո𝟖,janderson8,1,0.9228984,0,false_negative
ᑯ𝑎𝞹ꓒ𝗲𝐫𝓈οռ7,danderson7,1,0.9392122,0,false_negative
𝚍𝓽hం𝓂𝕒sⳌ,dthomas3,1,0.90111583,0,false_negative
𝘵𝑠𝕞i𝛕𝒉𝓵𝚰,tsmith11,1,0.94178945,0,false_negative
clopez4,rlopez5,0,0.9522174,1,false_positive
𝖽ԝ𝗂𝖨𝓼𝝈π𝟒,dwilson4,1,0.9212239,0,false_negative
mmiller8,mlim3,0,0.9734796,1,false_positive
abrown9,sbrown7,0,0.97274154,1,false_positive
𝐫𝘫ဝℎn𝘀໐ᴨｌϨ,rjohnson12,1,0.920702,0,false_negative
r𝘵hoʍas3,rthomas3,1,0.9373815,0,false_negative
rmurphy2,tnguyen3,0,0.95086026,1,false_positive
lmarie2,smalik3,0,0.95208853,1,false_positive
mkelly4,jking4,0,0.9516202,1,false_positive
mcoleman2,mchan2,0,0.96186775,1,false_positive
tthomas2,cthomas6,0,0.9681506,1,false_positive
𝚥ⅿс𝖉ｏᴨ𝓪l𝖽𝟐,jmcdonald2,1,0.93613446,0,false_negative
rwilliams3,dwilliams8,0,0.974681,1,false_positive
𝞪𝓉hဝmɑs3,athomas3,1,0.94359314,0,false_negative
cmartin3,kbrown12,0,0.94917464,1,false_positive
al𝒆𝑒𝗹ｌ,alee11,1,0.93689996,0,false_negative
𝘢aп𝕕𝑒rsoո7,aanderson7,1,0.94158876,0,false_negative
d𝕤m𝖎тｈ𝙡𝜪,dsmith10,1,0.9391867,0,false_negative
𝗆𝚥aс𝜘s𝕠ռⳒ,mjackson6,1,0.9398186,0,false_negative
hjohnson2,cjohnson3,0,0.9590431,1,false_positive
tjohnson7,dthompson4,0,0.9562349,1,false_positive
sahmed14,stan2,0,0.9514103,1,false_positive
ϲjо𝗁𝗻𝐬𝗼𝒏1߀,cjohnson10,1,0.93609476,0,false_negative
jmartin4,jjohnson14,0,0.9512062,1,false_positive
ᑯ𝑠ʍі𝓽𝖍𝘐Ʒ,dsmith13,1,0.9108842,0,false_negative
ⅉһi𝟣Ⲓ𝟨,jhill6,1,0.9469481,0,false_negative
mjohnson4,jthomas7,0,0.954999,1,false_positive
cｊo𝗵𝜛s𝑜𝗇ⅼ𝚰,cjohnson11,1,0.94617045,0,false_negative
jjackson7,hjones3,0,0.95289326,1,false_positive
jhughes4,jhall7,0,0.95784444,1,false_positive
ᴦｊ𝙤ո𝖾𝘴ℑ୦,rjones10,1,0.9431044,0,false_negative
j𝕝σ𝛠ez୨,jlopez9,1,0.9476031,0,false_negative
𝖘m𝛊𝘐𝝞eᴦ4,smiller4,1,0.9448356,0,false_negative
ktan3,kwhite4,0,0.96807355,1,false_positive
jnelson5,jjones7,0,0.97294575,1,false_positive
Ⅰhallᒿ,lhall2,1,0.9369607,0,false_negative
dјσnеꜱ1𝔒,djones10,1,0.9345458,0,false_negative
ɑ𝗵𝝊ssai𝔫ᒿ,ahussain2,1,0.93943346,0,false_negative
α𝘮al˛𝗸4,amalik4,1,0.9476984,0,false_negative
сcᴑl𝑰𝗶nsᒿ,ccollins2,1,0.9252947,0,false_negative
ssingh5,rhill3,0,0.958249,1,false_positive
kjohnson13,tjohnson10,0,0.9673617,1,false_positive
bsmith3,mmartinez7,0,0.9551974,1,false_positive
ᴦ𝘀𝓂i𝜏ℎଃ,rsmith8,1,0.94506705,0,false_negative
blee7,dbennett2,0,0.9492952,1,false_positive
mb𝑟ංo𝓀𝒔Ƨ,mbrooks2,1,0.94217604,0,false_negative
kwhite4,kwright2,0,0.9644465,1,false_positive
jking3,cbailey3,0,0.9602889,1,false_positive
ѕ𝔪ooreᏎ,smoore4,1,0.94572306,0,false_negative
⍺𝓈an𝘵०𝔰𝟜,asantos4,1,0.93461215,0,false_negative
rmartinez5,tsmith2,0,0.949692,1,false_positive
∣b𝓇ᴏ𝙬ℼꓲ0,lbrown10,1,0.93541783,0,false_negative
𝒄ᴡ𝒾𝐈ǀ𝗂𝛂rn𝓈Ꮞ,cwilliams4,1,0.94642305,0,false_negative
𝖈𝙟ං𝒉𝔫ｓం𝓃𝟜,cjohnson4,1,0.94788045,0,false_negative
jrichards2,jberry2,0,0.9522623,1,false_positive
ƽ𝛋𝕦𝚖⍺𝔯𝔩𝝞,skumar11,1,0.9451511,0,false_negative
𝕴𝚊𝞹d𝕖r𝓈on𝟒,landerson4,1,0.92463225,0,false_negative
mking5,kkelly2,0,0.96205413,1,false_positive
skumar11,cmartin5,0,0.95210665,1,false_positive
mwilliams11,jwilliams9,0,0.9613184,1,false_positive
jlong3,jsmith12,0,0.953644,1,false_positive
𝞹ȷ𝙤ℎ𝓷s௦nᒿ,njohnson2,1,0.93027914,0,false_negative
tnguyen8,lnguyen4,0,0.97711474,1,false_positive
jlee8,jdaniel2,0,0.9488945,1,false_positive
bt𝖍о𝗺p𝔰੦𝞏𝟒,bthompson4,1,0.9462659,0,false_negative
ϳ𝔪𝔦l𝑰𝗲𝐫17,jmiller17,1,0.94376606,0,false_negative
𝙟𝚋𝘦ꓲןȜ,jbell3,1,0.93591875,0,false_negative
jjones8,jbell3,0,0.9559673,1,false_positive
ⅽһ𝛼r𝕣𝜾𝕤𝜊ո𝟮,charrison2,1,0.9353138,0,false_negative
msingh7,jjames6,0,0.9569373,1,false_positive
aɑ𝙗ⅾuߊⵏaհ2,aabdullah2,1,0.9266333,0,false_negative
ᑯℯ𝙸ｌi𝕤2,dellis2,1,0.9416169,0,false_negative
mrose3,atorres3,0,0.9529066,1,false_positive
dsingh4,mphillips4,0,0.9488125,1,false_positive
tnguyen7,mlopez5,0,0.95354354,1,false_positive
jcunningham2,jvillanueva2,0,0.9515826,1,false_positive
ϰⲥⲒ𝝰r𝛋Ⳍ,kclark3,1,0.9254137,0,false_negative
clopez3,cturner2,0,0.9592531,1,false_positive
