fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
чℽв𝑐𝜏ʙую𝞽,чувствуют,1,0.9523436,0,false_negative
𝛋он𝜑𝒆ренциᴎ,конференции,1,0.95226955,0,false_negative
принимая,нос,0,0.95953965,1,false_positive
неба,конверт,0,0.9629556,1,false_positive
ყᴍ𝗽ｅ𝜏,умрет,1,0.9548426,0,false_negative
ле𝗿ᴋие,легкие,1,0.9582358,0,false_negative
𝗻𝓅໐𝑐𝜏ᴎ𝖙е,простите,1,0.9477527,0,false_negative
ⲥ𝚢б¯beк𝓉𝝰,субъекта,1,0.95615166,0,false_negative
૦тᴜов,отцов,1,0.93037623,0,false_negative
зеленых,прах,0,0.96786356,1,false_positive
нашего,полиция,0,0.9610586,1,false_positive
т၀мˉb,томъ,1,0.92128193,0,false_negative
𝒏𝜌𝝾чᴎ𝕥аᴫ,прочитал,1,0.943382,0,false_negative
𝘤о𝟨𝚌𝝉ʙ𝒆ʜʜ໐𝓬τƅ,собственность,1,0.93241566,0,false_negative
жeʜ௦ѝ,женой,1,0.93067443,0,false_negative
𝓬𝗍𝓹аʜʜƅi𝓮,странные,1,0.9139041,0,false_negative
украшения,запись,0,0.9720017,1,false_positive
ᴍം𝓻ᴎᴫ𝔶,могилу,1,0.95443046,0,false_negative
умрет,могилу,0,0.9620994,1,false_positive
ᴍасте𝝔оʙ,мастеров,1,0.9512359,0,false_negative
подачи,партий,0,0.97485346,1,false_positive
ᴫℯ𝒄γ,лесу,1,0.9519023,0,false_negative
спасения,горячим,0,0.97546566,1,false_positive
𝐜ущеⅽтвовали,существовали,1,0.94774437,0,false_negative
ᴍℯρе,мере,1,0.94973934,0,false_negative
ᴍംю,мою,1,0.9499951,0,false_negative
высшее,совершенства,0,0.9621462,1,false_positive
рⅇстораʜ𝖊,ресторане,1,0.9495944,0,false_negative
большую,ресторане,0,0.9628229,1,false_positive
удиʙᴫ𝖾ние,удивление,1,0.9583746,0,false_negative
установлена,сбор,0,0.97171414,1,false_positive
ʙ𝐤𝐲𝖼𝜶,вкуса,1,0.9451183,0,false_negative
ᴫю𝟔ᴎл,любил,1,0.9511611,0,false_negative
𝟲℮ᴫ𝘺ю,белую,1,0.9465138,0,false_negative
ᴍᴫʜ,млн,1,0.9225193,0,false_negative
𝙿੦с𝔠ᴎйс𝑘𝖆я,Российская,1,0.95030653,0,false_negative
тобою,выполнить,0,0.9661163,1,false_positive
ɜ⍺𝓻𝝾в𝞂𝖕ᴎᴫ𝕒,заговорила,1,0.95362747,0,false_negative
ʜᴎ𝕣д℮,нигде,1,0.9590223,0,false_negative
рaзᴍ𝓮ре,размере,1,0.95750153,0,false_negative
𝒄𝖊ᴍ𝕖ѝⅽ𝘁в𝖺,семейства,1,0.9323801,0,false_negative
ᴍᴎʜᴎ𝔠τ𝞺𝖆,министра,1,0.9485255,0,false_negative
раны,министра,0,0.96491796,1,false_positive
ᴍƅi𝙘ᴫｅннං,мысленно,1,0.95396674,0,false_negative
отдельный,ощущение,0,0.97708917,1,false_positive
ʜℯ𝗇ಂд𝕒л𝕖κ𝙮,неподалеку,1,0.95553815,0,false_negative
ᴫᴎчʜ໐ѝ,личной,1,0.9561343,0,false_negative
налоги,личной,0,0.96956253,1,false_positive
𝐚дᴍᴎʜи𝖼𝘁р𝔞𝓽иʙныⅹ,административных,1,0.9525682,0,false_negative
жизнью,элемент,0,0.9667622,1,false_positive
𝖈т૦ᴙᴫᴎ,стояли,1,0.95909053,0,false_negative
охоты,отсутствием,0,0.9651342,1,false_positive
нашем,дочь,0,0.96083415,1,false_positive
ᴍℯᴛ𝖔дᴎ𝜅ᴎ,методики,1,0.9410703,0,false_negative
грех,полная,0,0.9662986,1,false_positive
ո⍴𝝈𝛕ᴎʙʜօ,противно,1,0.95618355,0,false_negative
ᴍסᴎх,моих,1,0.95153666,0,false_negative
личные,моих,0,0.97437966,1,false_positive
позвал,первый,0,0.96416277,1,false_positive
терапии,сопротивления,0,0.96133214,1,false_positive
𝐜озд𝑎ᴫᴎ,создали,1,0.9523741,0,false_negative
𝐧օчв𝛾,почву,1,0.9574359,0,false_negative
௦𝕥𝞳аɜ,отказ,1,0.9426899,0,false_negative
п𝗉о𝟔ᴫеᴍу,проблему,1,0.9581158,0,false_negative
𝕣၀ｃτᴎʜᴎ𝕦ƅi,гостиницы,1,0.954199,0,false_negative
политической,пунктов,0,0.9661703,1,false_positive
𝗽𝚊ɜʙᴎ𝐭ᴎᴎ,развитии,1,0.9563363,0,false_negative
очереди,воображение,0,0.9638764,1,false_positive
выражению,графиня,0,0.96941423,1,false_positive
𝓇𝞼ᴫоваᴍи,головами,1,0.95359796,0,false_negative
чей,начинаю,0,0.9651899,1,false_positive
п𝓅𝜎𝖾𝛋тƅi,проекты,1,0.9477016,0,false_negative
𝝓๐𝓅ᴍьı,формы,1,0.95537996,0,false_negative
٥Ⳓщa𝜏ƅ𝐜ᴙ,общаться,1,0.9591627,0,false_negative
народом,основной,0,0.9706172,1,false_positive
ϲ०р𝜊𝔨,сорок,1,0.9507792,0,false_negative
೦𝟼сℽдᴎтƅ,обсудить,1,0.95415574,0,false_negative
ᴍｅ𝚙у,меру,1,0.94335544,0,false_negative
желал,меру,0,0.9659661,1,false_positive
ᴫ𝛄чⲽⅇѝ,лучшей,1,0.95139384,0,false_negative
учитывая,лучшей,0,0.96010756,1,false_positive
яʙʜо,явно,1,0.9584799,0,false_negative
подать,явно,0,0.9741718,1,false_positive
ʜ੦ʙо𝑐𝝉ᴎ,новости,1,0.9434561,0,false_negative
общественного,крышку,0,0.9624412,1,false_positive
о𝘳𝐩ᴏᴍʜ𝛂я,огромная,1,0.95317185,0,false_negative
увеличить,профессиональной,0,0.9643334,1,false_positive
ᴫ𝔢𝔠,лес,1,0.93667257,0,false_negative
берегов,лес,0,0.95951086,1,false_positive
𝔨ʜи𝚛𝔶,книгу,1,0.9473239,0,false_negative
xолод,холод,1,0.9572712,0,false_negative
౦𝒸ʜ𝖔ʙ𝚎,основе,1,0.9499706,0,false_negative
руках,твоим,0,0.9662072,1,false_positive
боялся,высоких,0,0.97130024,1,false_positive
выдержать,возьмет,0,0.97001374,1,false_positive
западной,культурного,0,0.9634118,1,false_positive
болью,реального,0,0.97396517,1,false_positive
снижение,вещество,0,0.9714344,1,false_positive
०ᴛᴨ𝛠𝓪ʙилᴎ,отправили,1,0.95533216,0,false_negative
устранить,отправили,0,0.9654158,1,false_positive
сделать,главное,0,0.97114235,1,false_positive
𝒌𝘰ᴍyⲺ𝖙σ,кому-то,1,0.9524143,0,false_negative
членов,материи,0,0.9606243,1,false_positive
позвольте,трав,0,0.9679159,1,false_positive
руках,сыграть,0,0.9678614,1,false_positive
подошла,продолжалось,0,0.97266346,1,false_positive
ᴍ𝕒𝙘т𝖾𝑝с𝚔ℴѝ,мастерской,1,0.9347063,0,false_negative
различия,мастерской,0,0.9777498,1,false_positive
э𝗄०н٥миκе,экономике,1,0.95613104,0,false_negative
ʜ𝗲𝚔о𝝉ⲟρьı𝓮,некоторые,1,0.944552,0,false_negative
ʜ൦чʜ𝝾ѝ,ночной,1,0.9534642,0,false_negative
𝒑аᴈговօр𝑎,разговора,1,0.958285,0,false_negative
ᴍьı𝘤ᴫᴎтƅ,мыслить,1,0.95172036,0,false_negative
д𝘦𝓽𝙘𝙠оѝ,детской,1,0.9560358,0,false_negative
𝓹𝐚ʙʜьıᕁ,равных,1,0.9489316,0,false_negative
царство,лоб,0,0.968608,1,false_positive
центры,интеграции,0,0.9749923,1,false_positive
ʙ𝖾ｐʜ𝕖ᴍ𝘤ᴙ,вернемся,1,0.9388142,0,false_negative
𝝒𝙥𝘦ᴄᴫ𝘦,кресле,1,0.95904624,0,false_negative
𝛼н𝒓ᴫᴎйск𝕠ᴍ,английском,1,0.9448151,0,false_negative
узкий,взглядом,0,0.9740853,1,false_positive
𝜋𝛠𝝾иᴈв၀дс𝞃ʙеʜʜы⤬,производственных,1,0.93812037,0,false_negative
к०ᴫ𝗲𝖈ᴏ,колесо,1,0.94431436,0,false_negative
𝟼ｏж𝙚,боже,1,0.9570794,0,false_negative
стола,золотые,0,0.9679079,1,false_positive
п𝚘𝔯одａ,погода,1,0.91920036,0,false_negative
раⅽтв𝞂𝑝,раствор,1,0.933887,0,false_negative
суᴍᴍ𝘺,сумму,1,0.9499585,0,false_negative
учреждениях,вернусь,0,0.9637793,1,false_positive
ᴍ𝚊𝓻,маг,1,0.9473863,0,false_negative
поведения,налоги,0,0.963302,1,false_positive
смотреть,почти,0,0.97037613,1,false_positive
спешил,животного,0,0.9594919,1,false_positive
функция,горизонта,0,0.96208227,1,false_positive
изнутри,известно,0,0.9671571,1,false_positive
𝒏ංᴫᴎтᴎк𝗮,политика,1,0.9553072,0,false_negative
ду𝔁е,духе,1,0.9578241,0,false_negative
ʜи𝛋𝗮𝑘ᴎе,никакие,1,0.95758694,0,false_negative
ʜ℮о×ဝтʜ𝗼,неохотно,1,0.95845586,0,false_negative
𝕔о𝒸𝛕аʙ𝐚,состава,1,0.944469,0,false_negative
𝘯оводу,поводу,1,0.9565864,0,false_negative
уснуть,роду,0,0.9618473,1,false_positive
приборы,жить,0,0.97611827,1,false_positive
ⅽт𝕖н,стен,1,0.9565444,0,false_negative
ᴎ𝓇𝓅,игр,1,0.94640476,0,false_negative
казнь,игр,0,0.96752816,1,false_positive
ʙр𝒂ч𝔂,врачу,1,0.9543654,0,false_negative
пять,врачу,0,0.96409684,1,false_positive
сплошь,позволит,0,0.9641381,1,false_positive
работали,этаж,0,0.9707099,1,false_positive
ᴫе𝖈оᴍ,лесом,1,0.9531102,0,false_negative
𝓬𝘵𝜊ᴫ𝔢,столе,1,0.94583386,0,false_negative
обращается,столе,0,0.96235585,1,false_positive
федеральным,предусмотренные,0,0.961202,1,false_positive
выходе,земной,0,0.9771756,1,false_positive
ʜᴎкогд𝛼,никогда,1,0.951666,0,false_negative
𝙘𝖞дʜ𝙖,судна,1,0.943732,0,false_negative
прямые,доходы,0,0.95954156,1,false_positive
лестнице,кухню,0,0.9635531,1,false_positive
ʜ𝖾о𝟨ƅiчаѝʜо,необычайно,1,0.92071915,0,false_negative
захотелось,уравнения,0,0.9638401,1,false_positive
ᴍ𝕒ⲥ𝐜a,масса,1,0.9564781,0,false_negative
занимать,планы,0,0.97744405,1,false_positive
ве𝘱𝙭ｏᴍ,верхом,1,0.95028585,0,false_negative
ʜ𝔂жʜьıѝ,нужный,1,0.948198,0,false_negative
работник,нужный,0,0.9679275,1,false_positive
𝙘𝕖𝙥ƅiｘ,серых,1,0.93049777,0,false_negative
𝘬н𝞂пкᴎ,кнопки,1,0.9575447,0,false_negative
набора,кнопки,0,0.96992296,1,false_positive
эволюции,костюме,0,0.9607867,1,false_positive
только,высший,0,0.96101826,1,false_positive
память,обратный,0,0.974111,1,false_positive
говорит,цикл,0,0.96255225,1,false_positive
𝖈ᴫℴʙ𝗲,слове,1,0.95267826,0,false_negative
снижения,слове,0,0.9748318,1,false_positive
ᴍ𝒐иᴍᴎ,моими,1,0.9371949,0,false_negative
сложных,сильных,0,0.97759104,1,false_positive
региональных,лестница,0,0.9610698,1,false_positive
всяком,соседи,0,0.96230716,1,false_positive
адᴍиʜистрацᴎи,администрации,1,0.9514788,0,false_negative
𝓬у𝙣,суп,1,0.91506803,0,false_negative
ոро𝘂𝒆𝐜𝔠е,процессе,1,0.9445683,0,false_negative
ногами,процессе,0,0.96104836,1,false_positive
объяснить,новостей,0,0.9719022,1,false_positive
ʙᴎд𝐞𝝄,видео,1,0.95466065,0,false_negative
𝟈𝔞𝚌𝛕ʙ൦р𝐚,раствора,1,0.9471026,0,false_negative
ᴍ𝘦ᴄ𝘵ʜƅiᴍ,местным,1,0.9545019,0,false_negative
перчатки,узкий,0,0.95938003,1,false_positive
Еʙр𝘰п𝖞,Европу,1,0.955433,0,false_negative
ᴍ𝓮t𝗮ᴫᴫᴏʙ,металлов,1,0.94748485,0,false_negative
𝘌гипт𝑎,Египта,1,0.9456346,0,false_negative
𝛗ᴎʜ𝖆ʜϲಂв,финансов,1,0.94843245,0,false_negative
ᴫσдκ𝚎,лодке,1,0.9558935,0,false_negative
куртку,прошлого,0,0.959728,1,false_positive
𝙥𝑦л℮ᴍ,рулем,1,0.9551613,0,false_negative
повысить,ходят,0,0.96561575,1,false_positive
ʜℯᴍ𝑒𝗎𝞳੦ѝ,немецкой,1,0.93683696,0,false_negative
м𝑜𝚙ⅇ,море,1,0.9384458,0,false_negative
плакать,море,0,0.96314156,1,false_positive
истинное,видят,0,0.98133487,1,false_positive
𝒓𝝈𝕔ʏд𝖆𝒑ᴙ,государя,1,0.9542211,0,false_negative
глаз,выстрел,0,0.95975745,1,false_positive
советую,еще,0,0.95937824,1,false_positive
ʜ𝔞𝗲дᴎʜ𝕖,наедине,1,0.94410133,0,false_negative
𝟞౦ᴫƅⲽ℮,больше,1,0.95175934,0,false_negative
месяца,советы,0,0.9618911,1,false_positive
п𝛔υ𝘦ᴫ𝑦ѝ,поцелуй,1,0.9421006,0,false_negative
κᴎ𝙘ᴫ𝚘𝔭૦дａ,кислорода,1,0.9518161,0,false_negative
𝕟𝖾𝞀𝔢д𝜶𝐞𝗍,передает,1,0.9520292,0,false_negative
сoв𝓅𝘦м𝘦ʜʜы𝚡,современных,1,0.95224684,0,false_negative
ᴙ⍴𝚘𝔠𝓽ᴎ,ярости,1,0.94693017,0,false_negative
𝜚٥дംᴍ,родом,1,0.93972796,0,false_negative
к𝘢ᴍ𝖾ʜнⲟѝ,каменной,1,0.94728,0,false_negative
науку,глазах,0,0.9613952,1,false_positive
устройств,движении,0,0.96713597,1,false_positive
вопросе,перестали,0,0.9651886,1,false_positive
стола,рабов,0,0.9669435,1,false_positive
𝟈одᴎ𝗍𝒆ᴫяᴍᴎ,родителями,1,0.95539314,0,false_negative
нижний,общий,0,0.97557807,1,false_positive
деловой,послушать,0,0.96212035,1,false_positive
узнаем,ложь,0,0.9648264,1,false_positive
мʜ𝘦ʜи𝑒,мнение,1,0.93847984,0,false_negative
6𝝔℮д,бред,1,0.9586725,0,false_negative
𝕔ಂлʜƅiⲽк𝚘,солнышко,1,0.9541821,0,false_negative
𝚔𝝰ĸᴎ𝙚−ʜᴎ𝟔𝔶дƅ,какие-нибудь,1,0.9528743,0,false_negative
еды,договоров,0,0.96344316,1,false_positive
𝕟ംл𝚢чᴎᴫ,получил,1,0.95883864,0,false_negative
странным,земле,0,0.96063894,1,false_positive
див𝞪ʜɑ,дивана,1,0.9518386,0,false_negative
ᴎᴍ,им,1,0.92494375,0,false_negative
лиц,названием,0,0.9637408,1,false_positive
дʜ𝗲ᴍ,днем,1,0.9586326,0,false_negative
стං𝗉онɑᴍ,сторонам,1,0.95370907,0,false_negative
змей,малый,0,0.9752876,1,false_positive
пищи,уха,0,0.97388154,1,false_positive
ｐ٥дᴎᴫ𝓬ᴙ,родился,1,0.9521669,0,false_negative
ᴍｏж𝔢𝙩𝚎,можете,1,0.95806956,0,false_negative
черных,изделий,0,0.9624622,1,false_positive
вопросам,подлежит,0,0.96657825,1,false_positive
ʜад𝔢ла,надела,1,0.9544577,0,false_negative
𝓚𝞺ƅiᴍ,Крым,1,0.9164044,0,false_negative
y𝕥ʙержд𝚊𝐭ƅ,утверждать,1,0.9553368,0,false_negative
вершине,ноге,0,0.9599857,1,false_positive
небеса,превышает,0,0.9595641,1,false_positive
представился,преодолеть,0,0.96676624,1,false_positive
началось,положила,0,0.9611798,1,false_positive
𝟨𝔢𝒄𝖾дƅi,беседы,1,0.9523243,0,false_negative
сердцу,стиле,0,0.9732187,1,false_positive
причинам,приводят,0,0.9598541,1,false_positive
𝞪р𝕣уᴍеʜ𝘵ƅi,аргументы,1,0.94422436,0,false_negative
готов,половина,0,0.9745256,1,false_positive
постоянного,применяется,0,0.9711464,1,false_positive
𝞌𝔱೦,кто,1,0.9502292,0,false_negative
𝕥𝓪𝓴оᴍ,таком,1,0.9518019,0,false_negative
громче,таком,0,0.9667649,1,false_positive
к𝛐ʜ𝙪ƅi,концы,1,0.9429924,0,false_negative
ʜ𝑒ѝ,ней,1,0.95253897,0,false_negative
возразить,сходить,0,0.97712415,1,false_positive
труды,версию,0,0.9688423,1,false_positive
℮диʜ𝖼твℯʜныᴍ,единственным,1,0.94069815,0,false_negative
ᴍ𝗲ʜедж𝖊𝛒,менеджер,1,0.9522298,0,false_negative
ᴍｙжчᴎʜƅi,мужчины,1,0.94955754,0,false_negative
низко,работаю,0,0.9615923,1,false_positive
٥ᴛⲣаж𝓮ʜᴎᴙ,отражения,1,0.951706,0,false_negative
ʜ𝘢учᴎть,научить,1,0.95884675,0,false_negative
получилось,научить,0,0.9615777,1,false_positive
городские,расчетов,0,0.9607219,1,false_positive
помидоры,сигналов,0,0.96654713,1,false_positive
жила,решением,0,0.9614163,1,false_positive
𝖼𝛾ᴍ𝞳ᴎ,сумки,1,0.94464123,0,false_negative
готовить,естественной,0,0.9646116,1,false_positive
фᴎɜᴎчес𝘬ое,физическое,1,0.95482075,0,false_negative
содержанием,физическое,0,0.96130365,1,false_positive
принес,ангелов,0,0.9611634,1,false_positive
ж,первой,0,0.9638982,1,false_positive
следующий,пятьсот,0,0.96903837,1,false_positive
𝛑𝘱𝝈𝘤ᴎᴫ,просил,1,0.9404451,0,false_negative
даʜʜые,данные,1,0.94526446,0,false_negative
кровать,тетка,0,0.96023166,1,false_positive
получает,объеме,0,0.9647565,1,false_positive
налогообложения,запомнить,0,0.97366965,1,false_positive
𝓀סлич𝓮с𝕥в𝞸,количество,1,0.9588127,0,false_negative
приходить,специального,0,0.96532476,1,false_positive
теплый,пещере,0,0.9628414,1,false_positive
от𝝹рƅiʙ,открыв,1,0.9491285,0,false_negative
𝙣𝞀𝑒дʏ𝔠ᴍｏ𝜏ｐ𝕖ʜಂ,предусмотрено,1,0.9398928,0,false_negative
сопровождении,освободить,0,0.96177936,1,false_positive
товар,судьбу,0,0.9607099,1,false_positive
перевода,боялась,0,0.96184886,1,false_positive
t𝘱𝙖ʙьı,травы,1,0.95347774,0,false_negative
о𝘹٥𝑡ƅi,охоты,1,0.94862396,0,false_negative
заднем,фонарь,0,0.97450054,1,false_positive
ᴈ𝐲𝟨𝞪ᴍᴎ,зубами,1,0.94036865,0,false_negative
𝗋𝜎𝖈𝒚д𝙖ρ𝐜𝞽ʙ℮ʜʜ𝑎ᴙ,государственная,1,0.95435965,0,false_negative
вздрогнула,государственная,0,0.970405,1,false_positive
ч𝝰𝗰𝔞ᴍ,часам,1,0.9509863,0,false_negative
𝗰т𝓸𝘱𝑜ʜ𝑎ᴍᴎ,сторонами,1,0.94207597,0,false_negative
подходит,настоящем,0,0.9615834,1,false_positive
ʙ𝛐ѝʜ𝞸ѝ,войной,1,0.9346887,0,false_negative
ч𝚎ᴍ˗ʜᴎ𝟞ᶌдƅ,чем-нибудь,1,0.9483398,0,false_negative
ᴎᴍ𝓃𝖊ρ𝑎𝛕𝜌ᴎ𝔲ƅi,императрицы,1,0.9416731,0,false_negative
г𝐨во𝝔ᴎть,говорить,1,0.9533832,0,false_negative
формулы,говорить,0,0.96562576,1,false_positive
сигнал,дверью,0,0.96556365,1,false_positive
получаем,разрешения,0,0.95965517,1,false_positive
𝖼те𝟆ᴫа,стекла,1,0.9580139,0,false_negative
значит,тяжесть,0,0.9630426,1,false_positive
марки,красными,0,0.96291864,1,false_positive
внутренним,границ,0,0.9683879,1,false_positive
помню,поехал,0,0.9658196,1,false_positive
реакции,продукцию,0,0.97275543,1,false_positive
𝕩алат,халат,1,0.9364637,0,false_negative
ʜа𝘹одᴎᴫ,находил,1,0.9531513,0,false_negative
наследство,настоящего,0,0.9680542,1,false_positive
занят,горячо,0,0.95959556,1,false_positive
к٥ᴄᴍσᴄ𝜶,космоса,1,0.95914733,0,false_negative
чyʙｃ𝞃ʙ,чувств,1,0.93827915,0,false_negative
𝐧𝖔кᴏᴫенᴎᴙ,поколения,1,0.9580202,0,false_negative
𝚢жａ𝔠ʜ०,ужасно,1,0.9522572,0,false_negative
образ,замечать,0,0.96084124,1,false_positive
коᴍᴎссиᴙ,комиссия,1,0.9577511,0,false_negative
ᴍᴎʜ𝞬𝘁𝒚,минуту,1,0.95617366,0,false_negative
масло,минуту,0,0.96018165,1,false_positive
знает,золотой,0,0.9633863,1,false_positive
𝜘ᴎ,ки,1,0.9421125,0,false_negative
ʙиʜе,вине,1,0.9560816,0,false_negative
фигура,условием,0,0.96936774,1,false_positive
п೦ᴫ𝟆ᴎ,полки,1,0.9563589,0,false_negative
𝟲ра𝒕,брат,1,0.9142723,0,false_negative
созданы,веревки,0,0.9678147,1,false_positive
ᴍᴎᴫ𝙖я,милая,1,0.934757,0,false_negative
ᴍладⲽ𝐞гօ,младшего,1,0.9448939,0,false_negative
ʜоʙое,новое,1,0.9508949,0,false_negative
𝚌σ𝚎дᴎнᴎтƅ,соединить,1,0.9570355,0,false_negative
𝖓ре𝙘𝜏ол,престол,1,0.9312426,0,false_negative
ᴍᴏ𝔠т𝞪,моста,1,0.9522316,0,false_negative
целая,лицах,0,0.96786404,1,false_positive
пе𝟈ч𝓪ткᴎ,перчатки,1,0.95714796,0,false_negative
ᴎⲥ𝜿ᴫюч𝙚ʜᴎℯ,исключение,1,0.95547146,0,false_negative
волны,произнес,0,0.9603247,1,false_positive
𝙘𝒐𝟞𝙖𝐤,собак,1,0.947587,0,false_negative
назначении,кладбище,0,0.96536034,1,false_positive
банке,окна,0,0.9773101,1,false_positive
поехать,известны,0,0.9670891,1,false_positive
пытаются,бабы,0,0.9607753,1,false_positive
воздействие,пропасть,0,0.9597961,1,false_positive
появления,возмутился,0,0.962649,1,false_positive
𝛡р𝐨ᴎ𝔠ш℮с𝗍вᴎя,происшествия,1,0.95145106,0,false_negative
э𝞃и𝚡,этих,1,0.9557713,0,false_negative
разум,взялся,0,0.9613449,1,false_positive
общественных,уменьшается,0,0.9757176,1,false_positive
ⲅ𝒐ᴫ𝝾с𝚊,голоса,1,0.9556933,0,false_negative
договорились,приходится,0,0.9606448,1,false_positive
ʜе𝗄𝗈𝝉౦𝞎о𝒓𝝾,некоторого,1,0.9585024,0,false_negative
символ,США,0,0.9631747,1,false_positive
𝔁оᴫဝдʜᴏ,холодно,1,0.94721997,0,false_negative
секунд,слышал,0,0.9666103,1,false_positive
ռ⍴ᴎ,при,1,0.95084,0,false_negative
𝘤𝜸д,суд,1,0.95072967,0,false_negative
бесшумно,выглядеть,0,0.964983,1,false_positive
святые,кисти,0,0.9603361,1,false_positive
бывшего,базу,0,0.96340096,1,false_positive
гᴫаза,глаза,1,0.9580685,0,false_negative
передача,глаза,0,0.96351844,1,false_positive
рисунок,Украине,0,0.96150756,1,false_positive
я𝕡ⲕим,ярким,1,0.9536016,0,false_negative
п𝐩и𝝆ဝд𝘆,природу,1,0.95406795,0,false_negative
процессов,чашки,0,0.9627914,1,false_positive
ᴍａ,ма,1,0.93355334,0,false_negative
кಂᴫ𝚎ʜо,колено,1,0.95776725,0,false_negative
смог,колено,0,0.97495264,1,false_positive
вовсе,верят,0,0.9665559,1,false_positive
ʜ𝓮н𝞪ʙᴎ𝔠ть,ненависть,1,0.9593029,0,false_negative
выражает,нарушений,0,0.9639883,1,false_positive
ϖංᴫч𝜶𝘤𝛂,полчаса,1,0.93584025,0,false_negative
пᴫатƅi,платы,1,0.9553628,0,false_negative
позволяет,чрезвычайно,0,0.9728218,1,false_positive
впоследствии,участвовать,0,0.98291343,1,false_positive
ｐ𝐲ководств൦,руководство,1,0.95505536,0,false_negative
𝓃օ𝓷𝝰д𝜶𝒆𝙩,попадает,1,0.91053796,0,false_negative
периодически,прошу,0,0.9660779,1,false_positive
𝐤ⲟᴍᴎt𝗲τ⍺,комитета,1,0.95207345,0,false_negative
вообще,телефон,0,0.9720645,1,false_positive
д𝝄Ⳓ𝗽𝝰ᴫᴎ𝒸ƅ,добрались,1,0.95758104,0,false_negative
д𝙚ʙ𝞂ч𝝒𝝰,девочка,1,0.9470447,0,false_negative
c𝕜л𝛼дыʙ𝒶𝒆𝑡𝖈ᴙ,складывается,1,0.9553954,0,false_negative
ⲅ𝓸ϲ𝖙𝚎ѝ,гостей,1,0.9487411,0,false_negative
обсуждение,вопросам,0,0.95992374,1,false_positive
ⲅ𝖆𝕡𝒂ʜtᴎᴎ,гарантии,1,0.9568024,0,false_negative
всю,автомобиль,0,0.9689974,1,false_positive
𝑐𝞽𝚊ʜ𝖊𝜏,станет,1,0.94834834,0,false_negative
𝖓𝐩𝑜ще,проще,1,0.95323557,0,false_negative
𝞅ಂ𝞎ᴍᴎ𝙥೦ʙɑʜᴎᴙ,формирования,1,0.93524355,0,false_negative
теплые,горизонте,0,0.9653026,1,false_positive
поставки,разведки,0,0.96668494,1,false_positive
𝑛𝒑ᴎгᴫ𝕒𝕔иᴫᴎ,пригласили,1,0.9536363,0,false_negative
𝒚т𝓅𝕒,утра,1,0.9299358,0,false_negative
𝓬л𝓎𝗑,слух,1,0.94231576,0,false_negative
задач,ведется,0,0.9642211,1,false_positive
кровать,пред,0,0.96741223,1,false_positive
ᴙɜьı𝛞ⲟᴍ,языком,1,0.95835626,0,false_negative
дᴫиʜнƅiᴍ,длинным,1,0.94785875,0,false_negative
аʙт٥м𝘰биля,автомобиля,1,0.9495997,0,false_negative
ᴈeᴫ𝖾ʜƅi𝔢,зеленые,1,0.9550222,0,false_negative
древние,собрание,0,0.9681649,1,false_positive
ложки,площадь,0,0.9750104,1,false_positive
𝗈жᴎд⍺нᴎᴎ,ожидании,1,0.94821304,0,false_negative
д𝝈ᴫ𝐫ס𝓇०,долгого,1,0.95757174,0,false_negative
ᴍамү,маму,1,0.9483991,0,false_negative
о𝖈ᴛ𝝆о,остро,1,0.95902294,0,false_negative
простым,вкусу,0,0.961164,1,false_positive
тяжелую,узнают,0,0.9820356,1,false_positive
ʜ𝔢,не,1,0.94764876,0,false_negative
э𝕥ಂм¯b,этомъ,1,0.9575406,0,false_negative
выпить,снижения,0,0.97323287,1,false_positive
ʜʏжʜьı,нужны,1,0.94636744,0,false_negative
ʜ℮ℽв𝒆𝗉𝑒ʜʜ੦,неуверенно,1,0.92587423,0,false_negative
вообще,письмо,0,0.96366745,1,false_positive
золотая,окружения,0,0.9661982,1,false_positive
ոеϱｅⲽᴫи,перешли,1,0.94706875,0,false_negative
называл,позиций,0,0.9692451,1,false_positive
ʙпᴫотƅ,вплоть,1,0.9583001,0,false_negative
𝒸𝚘𝟼ᴎ𝙥𝖆𝘵ƅсᴙ,собираться,1,0.9575648,0,false_negative
природу,найдут,0,0.96573806,1,false_positive
д𝓮ʙуш𝚔𝕒,девушка,1,0.9548519,0,false_negative
ᴍ𝙖𝓻иᴎ,магии,1,0.9203093,0,false_negative
ч𝐞𝓽ьı𝕡𝕖,четыре,1,0.93855053,0,false_negative
с𝗍𝔭𝒂шнం𝚎,страшное,1,0.93952584,0,false_negative
планирование,признал,0,0.96600467,1,false_positive
ʜ℮ᴍ𝑒дᴫ𝘦ʜʜ𝓸,немедленно,1,0.9334432,0,false_negative
вечерам,замечание,0,0.97076815,1,false_positive
гражданской,согласился,0,0.9600233,1,false_positive
𝓻ᴫяʜyᴫ,глянул,1,0.95254374,0,false_negative
с𝒕𝑝аʜʜо𝙧𝓸,странного,1,0.9433217,0,false_negative
вряд,странного,0,0.96342266,1,false_positive
c𝐞ᴍᴙʜ,семян,1,0.94979393,0,false_negative
ᴍ𝓸ᴫ𝝈д𝙤ѝ,молодой,1,0.9570155,0,false_negative
страшные,общины,0,0.9654162,1,false_positive
платы,относятся,0,0.9617745,1,false_positive
ｃᴎ𝒆,сие,1,0.9506761,0,false_negative
