fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
ﬠоקﬨ,עסקת,1,0.97960305,0,false_negative
עߊטף,עוטף,1,0.9327206,0,false_negative
חוℑ׳ﬣ,חוויה,1,0.9701393,0,false_negative
הת𝖨ℶע,התובע,1,0.97672874,0,false_negative
תג𝑰ℶℓﬨ,תגובות,1,0.96876997,0,false_negative
מ𝑰ת,מות,1,0.967368,0,false_negative
נכנסים,מלכות,0,0.9948674,1,false_positive
ℶמחο𝕴ﬦ,במחסום,1,0.98036414,0,false_negative
לחץ,במחסום,0,0.9840332,1,false_positive
הגדרה,ההנהלה,0,0.98370737,1,false_positive
׳ﬥד,ילד,1,0.97425497,0,false_negative
ﬨ𝟙פﬠ𝕝ﬨ,תופעות,1,0.96641624,0,false_negative
ｌ𝙡ﬥך,וולך,1,0.95465386,0,false_negative
ﬣ𝚕ℷ𝘐,הוגו,1,0.94450945,0,false_negative
צ𝟣ﬧח,צורח,1,0.97825104,0,false_negative
ﬥ᾿ישℶ,ליישב,1,0.9803077,0,false_negative
והשנייה,ליישב,0,0.98436856,1,false_positive
מצ‛י𝟭,מציין,1,0.9798454,0,false_negative
מo´׳ﬠ,מסייע,1,0.9754181,0,false_negative
להרגיש,מאוחרת,0,0.9910421,1,false_positive
ංﬤנﬣ,סכנה,1,0.9827547,0,false_negative
ﬣℸℓﬡﬧ,הדואר,1,0.9807643,0,false_negative
עןﬧכ`ם,עורכים,1,0.97624874,0,false_negative
לﬣℵמ՚𝟏,להאמין,1,0.98201925,0,false_negative
𝟭ﬤי,וכי,1,0.9737217,0,false_negative
הדי,וכי,0,0.9870777,1,false_positive
הגמלה,התנגד,0,0.9829117,1,false_positive
ﬠ˴”ש,"עי""ש",1,0.95601916,0,false_negative
התלבטתי,להיותם,0,0.9844762,1,false_positive
ר𝗅ﬤזו,רוכזו,1,0.9746239,0,false_negative
שמӀת,שמות,1,0.9732241,0,false_negative
೦ߵפﬧﬨʻ,סיפרתי,1,0.929438,0,false_negative
𝛎הוﬧה,טהורה,1,0.97257984,0,false_negative
ז𝛪ﬣ᾿,זוהי,1,0.9824747,0,false_negative
ߴשן,ישן,1,0.93331003,0,false_negative
העין,בפני,0,0.983533,1,false_positive
מקצת,בטענה,0,0.98422927,1,false_positive
תצלום,במתנה,0,0.9861531,1,false_positive
ﬥℵ𝞘ﬨ𝟣,לאותו,1,0.9798484,0,false_negative
ﬨﬥמߴℸʻＩ,תלמידיו,1,0.96151865,0,false_negative
מהשכר,עליהם,0,0.991243,1,false_positive
שצ῾רנоקי,שצ'רנסקי,1,0.98101753,0,false_negative
עליו,שצ'רנסקי,0,0.9833911,1,false_positive
מות𝖨,מותו,1,0.9605315,0,false_negative
צבאיות,התיכון,0,0.9833938,1,false_positive
`ﬢ῾𝛪,ידיו,1,0.9673478,0,false_negative
נפ𝘷ﬧ,נפטר,1,0.96532726,0,false_negative
ﬣﬣתפﬨחוʹℑﬨ,ההתפתחויות,1,0.9751602,0,false_negative
ﬥ′הⅼד´,ליהודי,1,0.971323,0,false_negative
ממזרח,לחודש,0,0.984243,1,false_positive
הנאשם,מעצם,0,0.9885249,1,false_positive
𝟷ﬥמנ𝜤ﬠ,ולמנוע,1,0.9803962,0,false_negative
ﬣﬧפｌℶﬥꞌקﬣ,הרפובליקה,1,0.97978747,0,false_negative
מ῾𝓘ﬦ,מיום,1,0.9792003,0,false_negative
ומה,שאת,0,0.98524404,1,false_positive
שﬣכ𝐈ל,שהכול,1,0.9772669,0,false_negative
לחוש,שהכול,0,0.98987496,1,false_positive
רІ𝝄ʹﬦ,רוסים,1,0.9741175,0,false_negative
נתגלה,השליטה,0,0.98421454,1,false_positive
חﬧ𝖨ﬢ,חרוד,1,0.97646666,0,false_negative
ℶפℶﬧ𝚕ﬡﬧ,בפברואר,1,0.9768084,0,false_negative
ℶפﬧﬥמנ𝖛,בפרלמנט,1,0.97672254,0,false_negative
ℶ´ﬢﬦ,בידם,1,0.97036546,0,false_negative
ﬣ𝓋ק๐𝐯,הטקסט,1,0.9515207,0,false_negative
ﬣﬠצ𝙸ﬧ`ﬦ,העצורים,1,0.981738,0,false_negative
מלאכה,בגיל,0,0.9840076,1,false_positive
ﬣמߴﬢﬣ,המידה,1,0.92476815,0,false_negative
המ𝞘𝞂למˋ𝚕ﬨ,המוסלמיות,1,0.96956503,0,false_negative
ℶנʹמ‵𝟣,בנימין,1,0.9701409,0,false_negative
𝝂פח‘ﬦ,טפחים,1,0.9717827,0,false_negative
מﬨ‵‵חｏת,מתייחסת,1,0.9752643,0,false_negative
נʹחﬡ,ניחא,1,0.9819725,0,false_negative
"וכ""כ",ניחא,0,0.9831436,1,false_positive
פנ᾽מ＇‘ﬦ,פנימיים,1,0.96455014,0,false_negative
וνꓲℶ,וטוב,1,0.97870976,0,false_negative
՚היﬣ,יהיה,1,0.97846854,0,false_negative
התיאוריה,החשובים,0,0.98636854,1,false_positive
שבע,ליל,0,0.98408085,1,false_positive
ﬠמﬢ𝟭,עמדו,1,0.97865146,0,false_negative
במדߴנﬣ,במדינה,1,0.94209266,0,false_negative
הﬥﬤﬨ’ת,הלכתית,1,0.9744048,0,false_negative
הפעילות,הלכתית,0,0.9840904,1,false_positive
ﬣחﬥ𝔳ﬨ‵,החלטתי,1,0.96728426,0,false_negative
ק῾ꞌמ′ﬦ,קיימים,1,0.95480454,0,false_negative
ﬣפנߵמ՝ﬨ,הפנימית,1,0.96217966,0,false_negative
ℶ𝞘ℐﬠﬢﬣ,בוועדה,1,0.9781243,0,false_negative
ע𝖑למה,עולמה,1,0.9792804,0,false_negative
ﬣפℴח,הפסח,1,0.97815394,0,false_negative
ﬡˋﬨ𝙸,איתן,1,0.9591754,0,false_negative
פ՝𝓋ר,פיטר,1,0.9462819,0,false_negative
ונחנא,מפקד,0,0.9874853,1,false_positive
ההיגד,חומה,0,0.9833873,1,false_positive
ﬣמ𝞘חߵ𝓁,המוחין,1,0.95428956,0,false_negative
חושבת,המוחין,0,0.9865942,1,false_positive
אחרא,בשואה,0,0.98301435,1,false_positive
הבן,הכרך,0,0.98850846,1,false_positive
עשה,מנחת,0,0.9844615,1,false_positive
ﬨʾﬡlﬢ𝚕ﬧ,תיאודור,1,0.9713843,0,false_negative
"אש""ף",אם,0,0.98858964,1,false_positive
𝛔‛ﬤ|ם,סיכום,1,0.9778867,0,false_negative
סיס,סיכום,0,0.9930882,1,false_positive
הקיℶ𝟙ציlת,הקיבוציות,1,0.97834784,0,false_negative
ס𝚰ℷ‛𝕀ﬨ,סוגיות,1,0.97356415,0,false_negative
ﬣﬨשｏ˶ח,"התשס""ח",1,0.9694805,0,false_negative
ﬣﬠ𝟙ﬥמ𝚕ﬨ,העולמות,1,0.96916103,0,false_negative
האמנות,העולמות,0,0.98780304,1,false_positive
ﬣמꓲז`ℵ𝜤𝟙,המוזיאון,1,0.97708386,0,false_negative
ﬥ𝐈דז',לודז',1,0.9692623,0,false_negative
ﬠﬢ῾‵𝝞,עדיין,1,0.9773711,0,false_negative
ח’ℶ￨ﬧߵ,חיבורי,1,0.94869137,0,false_negative
מ𝜤שℶ΄ﬦ,מושבים,1,0.97581524,0,false_negative
השתלבות,מושבים,0,0.98482716,1,false_positive
ﬣזℸﬣߊﬨ,הזדהות,1,0.9634071,0,false_negative
ﬡﬥ𝓘,אלו,1,0.96165824,0,false_negative
𝓁ﬤ,ןכ,1,0.96521115,0,false_negative
՝𝙡רﬣ,יורה,1,0.95100796,0,false_negative
＇ﬠל,יעל,1,0.98216367,0,false_negative
חﬧ’ש᾽,חרישי,1,0.9752816,0,false_negative
מצ𝓵ˊﬣ,מצויה,1,0.9807986,0,false_negative
למﬤ𝒍Ɩ,למכון,1,0.976998,0,false_negative
בשיר,למכון,0,0.98363954,1,false_positive
הﬢˊמ𝓁ʾߵﬦ,הדימויים,1,0.9660404,0,false_negative
צביקה,מהעולם,0,0.9866362,1,false_positive
פ𝜎ח,פסח,1,0.97809684,0,false_negative
כישורים,הוויכוח,0,0.98465747,1,false_positive
ﬠקﬧⅼנ՝ﬨ,עקרונית,1,0.97588414,0,false_negative
ﬤﬥשﬣ῾,כלשהי,1,0.98045015,0,false_negative
למעט,דמה,0,0.98752475,1,false_positive
זʾﬥנℸ,זילנד,1,0.98080117,0,false_negative
וﬡﬥ𝖨,ואלו,1,0.9770565,0,false_negative
ℸור𝙡ן,דורון,1,0.9743812,0,false_negative
ﬧאש𝓘ﬨ,ראשות,1,0.9566413,0,false_negative
໐‘יק,סייק,1,0.9672505,0,false_negative
זיכרון,בדרכים,0,0.9845068,1,false_positive
ﬣංⅼצ＇𝝞ﬥ𝑰ℷ՝ﬨ,הסוציולוגית,1,0.9738745,0,false_negative
האסטרטגיות,הסוציולוגית,0,0.9847699,1,false_positive
ﬨמ𝟏רת,תמורת,1,0.9803446,0,false_negative
ﬣמ𝕧ﬧ𝔩ﬨ,המטרות,1,0.97041416,0,false_negative
מﬠפ΄לʽﬦ,מעפילים,1,0.97700137,0,false_negative
נﬠ‵ם,נעים,1,0.9820888,0,false_negative
העילית,העלמין,0,0.9907867,1,false_positive
ﬣחﬥ𝑙צ′,החלוצי,1,0.9766315,0,false_negative
היחסים,החלוצי,0,0.9866451,1,false_positive
ﬣפ𝕀לנʾם,הפולנים,1,0.9749448,0,false_negative
מ΄ﬧ˴,מירי,1,0.97327626,0,false_negative
מ𝙄ות,מוות,1,0.9727932,0,false_negative
שוה,במה,0,0.9919252,1,false_positive
𝘐ﬧפℵﬥ,ורפאל,1,0.89564526,0,false_negative
שlמﬧ′,שומרי,1,0.97424805,0,false_negative
ﬣﬧ𝖑אﬣ,הרואה,1,0.9778914,0,false_negative
ﬣﬠציﬧ`ﬦ,העצירים,1,0.98166025,0,false_negative
ℵנשʽ,אנשי,1,0.97968656,0,false_negative
וכמש,אנשי,0,0.98785466,1,false_positive
𝙄ﬣ＇,והי,1,0.8632007,0,false_negative
השתתקה,והי,0,0.9867397,1,false_positive
ℵﬣﬧˊﬦ,אהרים,1,0.9721856,0,false_negative
בכלי,אהרים,0,0.9835583,1,false_positive
ﬣ𝞸וℶʽיט`ﬨ,הסובייטית,1,0.9731095,0,false_negative
זﬤℓ,זכו,1,0.9796667,0,false_negative
נ𝗹סח,נוסח,1,0.9738507,0,false_negative
המעבר,נוסח,0,0.9887835,1,false_positive
ﬣﬡ𝓘ﬨ’ןﬨ,האותיות,1,0.96485245,0,false_negative
לנ੦𝚕ﬨ,לנסות,1,0.97236145,0,false_negative
נ𝕀צצǀﬨ,נוצצות,1,0.9784367,0,false_negative
ס`ߴﬧﬨ,סיירת,1,0.9428402,0,false_negative
ברחוב,ברצף,0,0.9849536,1,false_positive
ℶﬨ𝑰קף,בתוקף,1,0.976305,0,false_negative
משﬣ𝗜,משהו,1,0.9788827,0,false_negative
הכלא,משהו,0,0.98367447,1,false_positive
המקרה,ומה,0,0.98344326,1,false_positive
"𝝄""ג","ס""ג",1,0.98131835,0,false_negative
פ՝ﬧ𝐥שߊ,פירושו,1,0.92418504,0,false_negative
חﬤמˋ,חכמי,1,0.9824991,0,false_negative
ﬥהߵ𝙸ת,להיות,1,0.9439925,0,false_negative
הפירות,להיות,0,0.98831546,1,false_positive
רצ𝙡,רצו,1,0.9796405,0,false_negative
ߊמח᾿‘ך,ומחייך,1,0.9514598,0,false_negative
ק｀ʹמﬨ,קיימת,1,0.97190994,0,false_negative
ﬣמﬣℷﬧ′ﬦ,המהגרים,1,0.9818482,0,false_negative
פל𝐨ⅴ`נʼ,פלסטיני,1,0.95835936,0,false_negative
ℶח′＇І,בחייו,1,0.97923404,0,false_negative
ה𝑜ߴמℶולי,הסימבולי,1,0.95933086,0,false_negative
'ﬡ,יא,1,0.97923136,0,false_negative
ﬡנ⋁𝑰נסק𝙡,אנטונסקו,1,0.98267555,0,false_negative
א‛דℵ𝐼ﬥ𝕀גיߴﬦ,אידאולוגיים,1,0.9659583,0,false_negative
ℶמﬤנ٥‘,במכנסי,1,0.9818327,0,false_negative
ﬥℵנשˊ,לאנשי,1,0.9745422,0,false_negative
מושב,לאנשי,0,0.9871657,1,false_positive
ﬣר“𝗹,"הר""ן",1,0.9656414,0,false_negative
הדרשן,מתח,0,0.98620033,1,false_positive
מו𝝼＇,מוטי,1,0.97700584,0,false_negative
ℶפנꞌⅠ,בפניו,1,0.98050755,0,false_negative
ממנǀ,ממנו,1,0.97721523,0,false_negative
קⅴנߴם,קטנים,1,0.9391601,0,false_negative
ש῾נ𝟭ʻʾﬦ,שינויים,1,0.9640453,0,false_negative
משימות,גישות,0,0.9838306,1,false_positive
סול𝟙בי`צ,סולובייצ,1,0.977431,0,false_negative
ℷ´ﬥﬣ,גילה,1,0.9789888,0,false_negative
ʼשℓﬠ,ישוע,1,0.95339197,0,false_negative
𝓁יא,ןיא,1,0.9663055,0,false_negative
𝟷ﬥמ𝑣ﬣ,ולמטה,1,0.9747348,0,false_negative
מʽוחℸ,מיוחד,1,0.9717924,0,false_negative
קﬧℶנ𝕴ﬨ,קרבנות,1,0.96690965,0,false_negative
מ՝ℸﬨ,מידת,1,0.9817087,0,false_negative
א′לנה,אילנה,1,0.97869754,0,false_negative
ﬣ’𝟣צℵ,היוצא,1,0.973939,0,false_negative
הפשט,התזה,0,0.9882951,1,false_positive
ంבﬧ,סבר,1,0.981707,0,false_negative
ℶמﬡꞌ,במאי,1,0.9817593,0,false_negative
ש𝐈ﬧש,שורש,1,0.98257756,0,false_negative
ﬣﬣℷמ𝙄נʹ,ההגמוני,1,0.9823244,0,false_negative
ק𝗹ﬧﬣ,קורה,1,0.97866833,0,false_negative
לוח𝑰ﬨ,לוחות,1,0.97927934,0,false_negative
ℵℶℸ𝗜ﬨ,אבדות,1,0.9731216,0,false_negative
כשיש,אבדות,0,0.98361176,1,false_positive
𝗜ﬣש𝘭І,והשוו,1,0.8947766,0,false_negative
∣פߴﬨ𝙸ח,ופיתוח,1,0.9286159,0,false_negative
’Ӏﬧם,יורם,1,0.9456816,0,false_negative
𝕝ﬥמﬣ,ולמה,1,0.9720278,0,false_negative
הכנס,המוכר,0,0.98611957,1,false_positive
ﬣℸꞌǀ,הדין,1,0.9569038,0,false_negative
מν´פ1ം,מטיפוס,1,0.98076624,0,false_negative
ﬣמק𝙡מ´𝐈ﬨ,המקומיות,1,0.97179794,0,false_negative
ℷוﬥדש𝘃῾᾽Ӏ,גולדשטיין,1,0.9717183,0,false_negative
"יש""ע","עכ""ל",0,0.987035,1,false_positive
∣ℵף,ואף,1,0.9755141,0,false_negative
בעודי,ואף,0,0.98720753,1,false_positive
ʽשℶ𝛪,ישבו,1,0.96814656,0,false_negative
ﬣהﬥווˋה,ההלוויה,1,0.9822078,0,false_negative
הנרייטה,ההלוויה,0,0.98648256,1,false_positive
משﬧℸ˴,משרדי,1,0.9756152,0,false_negative
מצﬡ𝐼,מצאו,1,0.98256016,0,false_negative
ﬣʹⅼℸנﬧﬡ𝚟,היודנראט,1,0.9689112,0,false_negative
הלאומית,חושבת,0,0.98596823,1,false_positive
᾽Iצﬧ,יוצר,1,0.955016,0,false_negative
נ˴ℵ𝗜,ניאו,1,0.96031857,0,false_negative
ﬡ`ננ𝑰,איננו,1,0.9664477,0,false_negative
ﬣמℑﬠﬢ𝙡𝔩,המועדון,1,0.98091304,0,false_negative
נתונים,עדתיים,0,0.9892998,1,false_positive
ﬣק𝕝ﬧℶן,הקורבן,1,0.9779908,0,false_negative
רשיי׳,רשייי,1,0.9819193,0,false_negative
מדˊני,מדיני,1,0.964252,0,false_negative
ߴח῾ℸʾﬦ,יחידים,1,0.9442633,0,false_negative
רגˊש,רגיש,1,0.9744556,0,false_negative
רשימת,רגיש,0,0.98513,1,false_positive
ﬧℓℶﬦ,רובם,1,0.9728183,0,false_negative
𝟣ﬥפﬠמ`ﬦ,ולפעמים,1,0.9756817,0,false_negative
צﬧפﬨ`ﬨ,צרפתית,1,0.9771264,0,false_negative
קצבת,שאתה,0,0.984617,1,false_positive
להגנה,לעזוב,0,0.98721886,1,false_positive
מירה,להגנה,0,0.98376375,1,false_positive
ﬥפנʹﬦ,לפנים,1,0.97532165,0,false_negative
ⲒיקטƖﬧ,ויקטור,1,0.9674681,0,false_negative
מקﬧקﬠˋ𝛪,מקרקעין,1,0.9811278,0,false_negative
מיתוס,מקרקעין,0,0.98503345,1,false_positive
०ℶ´ﬧംק’,סבירסקי,1,0.9530299,0,false_negative
ﬣᴑוℶייט՝,הסובייטי,1,0.9680232,0,false_negative
ב𝕝ﬥⅴ,בולט,1,0.9545525,0,false_negative
𝜊קר,סקר,1,0.97164565,0,false_negative
ﬣקℶ𝓵צ𝓁ﬨ,הקבוצות,1,0.9668006,0,false_negative
פלשתינים,הקבוצות,0,0.9837153,1,false_positive
ℶסߴפℐﬧה,בסיפורה,1,0.9386662,0,false_negative
ℵﬥ`ℵ𝚘,אליאס,1,0.97904515,0,false_negative
ﬠ᾽נߵים,עיניים,1,0.9586491,0,false_negative
ההסכמים,הנקראים,0,0.98808444,1,false_positive
שℶמק𝙸ﬦ,שבמקום,1,0.97812504,0,false_negative
גＩרמי,גורמי,1,0.96511996,0,false_negative
המטה,חלופה,0,0.99165463,1,false_positive
Ⅰﬥכל,ולכל,1,0.977227,0,false_negative
החוזר,להזכיר,0,0.9915,1,false_positive
עברˊ‵ﬦ,עבריים,1,0.96634805,0,false_negative
הˋק𝖨ﬦ,היקום,1,0.9616691,0,false_negative
ℵˊזו,איזו,1,0.9661484,0,false_negative
ﬠמﬢƖת,עמדות,1,0.977327,0,false_negative
ℶﬨיℵΙﬧ‘ﬣ,בתיאוריה,1,0.97295207,0,false_negative
ﬤח𝙡ﬥות,כחולות,1,0.98285186,0,false_negative
פℑﬥʽ𝗏י΄ﬦ,פוליטיים,1,0.9270313,0,false_negative
הגידול,החלק,0,0.9862439,1,false_positive
לגﬧℑם,לגרום,1,0.97566205,0,false_negative
ﬤ𝖑ח𝐥ﬨ,כוחות,1,0.97203195,0,false_negative
בפשטות,כוחות,0,0.98709446,1,false_positive
ℶʾש′′ﬠ,"ביש""ע",1,0.979036,0,false_negative
ﬥמﬢ՚נ´𝑰ﬨ,למדיניות,1,0.97083646,0,false_negative
מʾ𝙡חℸ΄ﬦ,מיוחדים,1,0.9698935,0,false_negative
מציאותו,מיוחדים,0,0.9860191,1,false_positive
ℵ𝐥,או,1,0.9722097,0,false_negative
𝚘Ｉﬡץ,סואץ,1,0.9524689,0,false_negative
כהן,עברית,0,0.9833876,1,false_positive
צ῾ｌנ՝`ﬦ,ציוניים,1,0.9695659,0,false_negative
נכנסים,ציוניים,0,0.98606884,1,false_positive
ב𝘷ור,בטור,1,0.97873604,0,false_negative
שמחＩ𝟣,שמחון,1,0.967587,0,false_negative
לחיים,התשתית,0,0.983099,1,false_positive
Іי𝟷ﬦ,ויום,1,0.97412574,0,false_negative
אזIﬧ,אזור,1,0.9744959,0,false_negative
ﬥנק𝚰ｖ,לנקוט,1,0.9727326,0,false_negative
𝜈Ɩמℵﬣ,טומאה,1,0.9504534,0,false_negative
ﬣפצצ𝘐ﬨ,הפצצות,1,0.98101676,0,false_negative
המשכילית,הפצצות,0,0.98574954,1,false_positive
ח𝐈וﬨ,חוות,1,0.96947414,0,false_negative
מצווה,חוות,0,0.9856911,1,false_positive
ז𝙸הﬧ,זוהר,1,0.98107874,0,false_negative
הראוߊﬣ,הראווה,1,0.9406242,0,false_negative
ℶח𝐈օﬧ,בחוסר,1,0.9657673,0,false_negative
היטב,לעצמם,0,0.98319656,1,false_positive
צӀﬧﬨ,צורת,1,0.9770293,0,false_negative
שӀו´ﬦ,שווים,1,0.96165377,0,false_negative
צʽמﬧמℐ,צימרמן,1,0.9775737,0,false_negative
ﬣ׳𝓁קﬧﬨ׳,היוקרתי,1,0.9654453,0,false_negative
ﬣﬠ՝ﬨⅠנ𝟙ﬨ,העיתונות,1,0.9783405,0,false_negative
￨ﬣרמℶ,והרמב,1,0.9790006,0,false_negative
ℶח𝐼דש,בחודש,1,0.9825206,0,false_negative
שורש,בחודש,0,0.98855835,1,false_positive
ﬣצﬣﬧ᾿‘ﬦ,הצהריים,1,0.98224974,0,false_negative
הפיצויים,הצהריים,0,0.98857427,1,false_positive
העתיקה,האלבום,0,0.98630595,1,false_positive
למ𝖛ﬣ,למטה,1,0.98022056,0,false_negative
ק𝘷ʹף,קטיף,1,0.9600517,0,false_negative
הניℷｌן,הניגון,1,0.9784818,0,false_negative
מꓲﬢרנ´,מודרני,1,0.97443396,0,false_negative
מוסד,מודרני,0,0.98343277,1,false_positive
עוℶﬢߴ,עובדי,1,0.967327,0,false_negative
המאירי,עובדי,0,0.9846118,1,false_positive
𝞘כי𝐥וⵏ,וכיוון,1,0.970919,0,false_negative
שﬣӀצߵא,שהוציא,1,0.95324105,0,false_negative
חומרים,אחרונים,0,0.98555,1,false_positive
ﬨר𝚰פוﬨ,תרופות,1,0.9789188,0,false_negative
האסו𝓘,האסון,1,0.95898545,0,false_negative
𝙄הלא,והלא,1,0.9031,0,false_negative
ח𝐼ק,חוק,1,0.9651281,0,false_negative
להיערך,המקרים,0,0.9837209,1,false_positive
הר𝛎מ𝑙,הרטמן,1,0.9787111,0,false_negative
קהילתו,קדומה,0,0.98459256,1,false_positive
ﬣק1ﬧℵⅼ,הקוראן,1,0.96327966,0,false_negative
צבאי,מספק,0,0.98335767,1,false_positive
ש′קΙﬥ,שיקול,1,0.97842216,0,false_negative
מℶנʹﬦ,מבנים,1,0.98270017,0,false_negative
הסיבות,המאוחדות,0,0.9834447,1,false_positive
ﬤצנﬥംｌƖ,כצנלסון,1,0.97919446,0,false_negative
ﬥﬣחז‘ﬧ,להחזיר,1,0.9782249,0,false_negative
הרחבה,להחזיר,0,0.98930323,1,false_positive
ﬥהℶח᾽Ӏ,להבחין,1,0.9821543,0,false_negative
משיריו,להבחין,0,0.9855098,1,false_positive
ש𝐈תפ𝕴ﬨ,שותפות,1,0.951443,0,false_negative
ʹקרה,יקרה,1,0.9773525,0,false_negative
ﬣמי׳ဝﬢ˴ﬦ,המייסדים,1,0.9756948,0,false_negative
ﬣℶʾנﬣ,הבינה,1,0.97446907,0,false_negative
ⵏߵצﬡ,ויצא,1,0.93993783,0,false_negative
הבש,שלושה,0,0.98406655,1,false_positive
מילאו,מכיר,0,0.98378414,1,false_positive
נ`סו,ניסו,1,0.98275757,0,false_negative
𝓵ﬤד𝟣מﬣ,וכדומה,1,0.98124033,0,false_negative
א𝖨רוﬨ,אורות,1,0.978324,0,false_negative
ﬠIמℸ,עומד,1,0.9776508,0,false_negative
מﬧℷ´ש´ﬦ,מרגישים,1,0.9706598,0,false_negative
ﬣ𝙤ﬨﬤﬦ,הסתכם,1,0.9779246,0,false_negative
ﬣℶﬧߴᴠ｀,הבריטי,1,0.95320165,0,false_negative
ממשˋ,ממשי,1,0.9782099,0,false_negative
ﬤ｀1𝟙,כיון,1,0.93076724,0,false_negative
ﬣℶי𝟏ℷרפꞌﬣ,הביוגרפיה,1,0.9741039,0,false_negative
ℶﬤﬨ˴״מ,"בכתי""מ",1,0.9736629,0,false_negative
עצום,"בכתי""מ",0,0.9916793,1,false_positive
מהעולם,מכלל,0,0.9913651,1,false_positive
‘ח＇ﬢ,יחיד,1,0.9821507,0,false_negative
σ𝚟𝑙ﬢנ∨ʻﬦ,סטודנטים,1,0.9617317,0,false_negative
בשנה,אשמה,0,0.9854375,1,false_positive
במסך,לצמצום,0,0.9873715,1,false_positive
´ב,יב,1,0.9776697,0,false_negative
רצ𝓘נ1,רצונו,1,0.9608585,0,false_negative
חמור,אמור,0,0.98670435,1,false_positive
ℶשʻﬧߊ,בשירו,1,0.943172,0,false_negative
פ𝚕oקߵﬦ,פוסקים,1,0.9572041,0,false_negative
הצלחתי,הראשית,0,0.98912233,1,false_positive
מתח˴ל‵ם,מתחילים,1,0.9788656,0,false_negative
ﬣדߴ,הדי,1,0.9408851,0,false_negative
מ˶מ,"מ""מ",1,0.9617038,0,false_negative
משפ𝙫῾ﬨ,משפטית,1,0.9735717,0,false_negative
המשק,משפטית,0,0.99034446,1,false_positive
𝛪‵΄ז,וייז,1,0.9808713,0,false_negative
לק𝟭ראʾ𝑰,לקוראיו,1,0.9814134,0,false_negative
ﬨʻק,תיק,1,0.96981925,0,false_negative
ℶפﬧ＇פﬧ′ﬣ,בפריפריה,1,0.97278666,0,false_negative
בﬠב𝟣דﬨו,בעבודתו,1,0.9814006,0,false_negative
הזＩ𝑰ℷ,הזווג,1,0.97232723,0,false_negative
ﬢמℓ𝒍,דמון,1,0.9737379,0,false_negative
ששʽﬧﬨІ,ששירתו,1,0.9791859,0,false_negative
ס´פור´ם,סיפורים,1,0.9778679,0,false_negative
לתחום,המצב,0,0.9858786,1,false_positive
מ〃ש,"מ""ש",1,0.97295994,0,false_negative
לחשה,"מ""ש",0,0.9882585,1,false_positive
מ𝘐חמﬧ,מוחמר,1,0.9656393,0,false_negative
שℸﬧ1ﬨ,שדרות,1,0.9788257,0,false_negative
שטרית,שדרות,0,0.99034977,1,false_positive
קש𝕀ﬨ,קשות,1,0.9533278,0,false_negative
צℶℵߴﬨ,צבאית,1,0.9464961,0,false_negative
ﬣﬡו⋁וℶ`𝚕גﬧפˋﬣ,האוטוביוגרפיה,1,0.9766155,0,false_negative
ℴפﬧ`𝕴,ספריו,1,0.93376184,0,false_negative
שℵנ𝟙,שאנו,1,0.9800324,0,false_negative
זמנ𝕀,זמנו,1,0.9664389,0,false_negative
להחליף,חמש,0,0.9884913,1,false_positive
ולקר‘אה,ולקריאה,1,0.9812414,0,false_negative
לדרוש,לחייב,0,0.98717725,1,false_positive
בהꓲ𝘐ה,בהווה,1,0.9717537,0,false_negative
ﬤ՝נוＩ,כינון,1,0.9658983,0,false_negative
ﬣℵߵנｖﬧ𝐨＇ם,האינטרסים,1,0.9665596,0,false_negative
נק𝔳,נקט,1,0.96685547,0,false_negative
ﬣℷרﬠꞌ𝟷,הגרעין,1,0.98190594,0,false_negative
לⵏמℸ՚ﬦ,לומדים,1,0.9790348,0,false_negative
ש＇נ𝗅′,שינוי,1,0.98006415,0,false_negative
ﬥˋ𝑣א,ליטא,1,0.95951307,0,false_negative
ﬠℑℶﬢיﬣ,עובדיה,1,0.9793353,0,false_negative
חנקߴǀ,חנקין,1,0.9646621,0,false_negative
ℶߴנʾﬣ𝓘,ביניהן,1,0.92816126,0,false_negative
מקʹ΄מ׳ﬦ,מקיימים,1,0.9803754,0,false_negative
ﬣﬨנ𝟭ﬠ𝐥ﬨ,התנועות,1,0.9724618,0,false_negative
מ1૦＇נז𝙸𝗹,מוסינזון,1,0.9743602,0,false_negative
כביכול,כאילו,0,0.993546,1,false_positive
החﬥ՝𝑣𝒍,החליטו,1,0.96214926,0,false_negative
ﬥפ𝒐𝘐ק,לפסוק,1,0.96112657,0,false_negative
ﬣמﬢʾנʹ`ﬦ,המדיניים,1,0.9764104,0,false_negative
ℵ𝘭די,אודי,1,0.982556,0,false_negative
ﬥﬠנʽʻן,לעניין,1,0.98273695,0,false_negative
౦𝙡ﬥﬦ,סולם,1,0.957813,0,false_negative
זﬤⅼ῾Іﬨ,זכויות,1,0.9734132,0,false_negative
ﬥ𝚘ˋיﬠ,לסייע,1,0.9708019,0,false_negative
ﬥℵ𝖑מʹ’ﬦ,לאומיים,1,0.97639406,0,false_negative
ﬧℶߴצקʹ,רביצקי,1,0.95194113,0,false_negative
ﬥ𝐥,לן,1,0.96671903,0,false_negative
בဝӀפ𝔩,בסופו,1,0.951762,0,false_negative
ﬣ˴מ＇𝒍,הימין,1,0.9683288,0,false_negative
המגדר‘ﬨ,המגדרית,1,0.979991,0,false_negative
פ￨ﬠﬥʼ,פועלי,1,0.97463113,0,false_negative
