fraudulent_name,real_name,label,max_similarity,predicted_label,error_type
ixighẁayq,ihighway,1,0.92874914,0,false_negative
7olgto-ol,tongtool,1,0.9286071,0,false_negative
ns4w,wttw,0,0.94344825,1,false_positive
free-life2m,free-life,1,0.9201783,0,false_negative
miqiu,mdig,0,0.94442844,1,false_positive
ehvacr,divar,0,0.93987167,1,false_positive
painaidii,principal,0,0.9404893,1,false_positive
correiodopoder,comfycozyabode,0,0.94065076,1,false_positive
taizhou,taihuzimi,0,0.9437524,1,false_positive
pazeltesiss,parentesis,1,0.9359348,0,false_negative
ifvebeloow,fivebelow,1,0.93501836,0,false_negative
ŷeępay,yeepay,1,0.9233398,0,false_negative
wgu,wxg,0,0.94406575,1,false_positive
ruzuku,xzhufu,0,0.93993986,1,false_positive
bȕ×towń,buxtown,1,0.9288627,0,false_negative
ƌõkẏ,doky,1,0.9239973,0,false_negative
canpograndenëwsx,campograndenews,1,0.9361823,0,false_negative
Lgtr,87gt2,1,0.90504897,0,false_negative
greensmut,greendown,0,0.9652788,1,false_positive
aturusȕşa,taurususa,1,0.9345012,0,false_negative
turtlaeiaryk,turtlediary,1,0.93223345,0,false_negative
ħackspaŕrow,hacksparrow,1,0.93586135,0,false_negative
ĵg24,jo24,1,0.9280385,0,false_negative
car-toonnize,cartoonize,1,0.93759793,0,false_negative
ebid,ebi,0,0.9438362,1,false_positive
gixen,gixxy,0,0.96514744,1,false_positive
pagifsh,picgifs,1,0.92899954,0,false_negative
ijnet,fjnet,0,0.9559406,1,false_positive
boxwmrd,boxwind,1,0.935722,0,false_negative
flkghtmappen,flightmapper,1,0.9210569,0,false_negative
omm,womo,1,0.90850246,0,false_negative
ɱŀƀ,mlb,1,0.9254749,0,false_negative
youveŕsionb,youversion,1,0.93717,0,false_negative
olke,ulke,0,0.94871867,1,false_positive
5pa,51a,1,0.91659105,0,false_negative
ďreamș,dreams,1,0.92363966,0,false_negative
egomulw,megomult,1,0.9345598,0,false_negative
ubooke_rs,ebookers,1,0.9212457,0,false_negative
forum,forumimage,0,0.97086227,1,false_positive
nii,niit,0,0.9664819,1,false_positive
ernauh,rena,1,0.8937862,0,false_negative
ƀcű,bcu,1,0.9382266,0,false_negative
ïnʈeřȑno,interno,1,0.87849945,0,false_negative
studystack,studyplus,0,0.9462936,1,false_positive
52en,2525r,0,0.94951445,1,false_positive
fn,fjnet,0,0.9589453,1,false_positive
4lobaasi,alobacsi,1,0.9366374,0,false_negative
1234509,6e2bd3848d2b73,0,0.95074594,1,false_positive
web-gree-is,web-free-ads,1,0.9363657,0,false_negative
iltonj,wilton,1,0.91208017,0,false_negative
postcodeloterij,pontodosconcursos,0,0.9473777,1,false_positive
rocafk,boca,1,0.9179708,0,false_negative
suartups-lisʈ,startups-list,1,0.93765676,0,false_negative
lamag,lfang,0,0.95435816,1,false_positive
elsalvador,elisaviihde,0,0.9503166,1,false_positive
modulmseardėn,modulesgarden,1,0.93609285,0,false_negative
revĩĕẃs,reviews,1,0.9131012,0,false_negative
opinionlab,opintopolku,0,0.94873357,1,false_positive
ĥouse-direct,house-direct,1,0.92624474,0,false_negative
44etroneewś,metronews,1,0.9226261,0,false_negative
pïtaðe,pitapa,1,0.93685305,0,false_negative
cruceclayi,bruceclay,1,0.9149575,0,false_negative
bmriçorama,bricorama,1,0.93295294,0,false_negative
ġreatišt,greatist,1,0.9352767,0,false_negative
ƥaŕĭbus,paribus,1,0.9350524,0,false_negative
mp3lio,mp3va,0,0.94096756,1,false_positive
ĕƌ_coan,edcoan,1,0.93520176,0,false_negative
pazentesisp,parentesis,1,0.9315613,0,false_negative
uax_i-loney,taxi-money,1,0.9271323,0,false_negative
tc104,rc114,0,0.94608045,1,false_positive
dŏ51R,do512,1,0.93157464,0,false_negative
weektyvant,geektyrant,1,0.93109703,0,false_negative
quanmama,gunadarma,0,0.9601604,1,false_positive
ifolor,infourok,0,0.9525704,1,false_positive
forũmimąge,forumimage,1,0.9313194,0,false_negative
toƥ-maniax,top-mania,1,0.93179554,0,false_negative
printijgb,printing,1,0.88339627,0,false_negative
mocileiron,mobileiron,1,0.93009025,0,false_negative
dařȑãlak4bar,daralakhbar,1,0.9323902,0,false_negative
seas,sears,1,0.93749595,0,false_negative
ohow,omron,0,0.9405994,1,false_positive
noṽv-4ime,now-time,1,0.9382976,0,false_negative
ſöşt,fost,1,0.9348262,0,false_negative
futureesimplaa,futuresimple,1,0.9361833,0,false_negative
e-ro-ha,eroshare,0,0.9449001,1,false_positive
mykoŝmnos,mykosmos,1,0.93352175,0,false_negative
fi,vi,1,0.9092958,0,false_negative
payeŉţ2y,payentry,1,0.92441833,0,false_negative
mangago,manga-joy,0,0.94653106,1,false_positive
bcu,bcs,0,0.9524236,1,false_positive
nixle,nicklee,0,0.9515178,1,false_positive
yafud,affutd,0,0.9670266,1,false_positive
imƥlane,ampland,1,0.923003,0,false_negative
rana,tarana,1,0.8845039,0,false_negative
aɱŋfirst,manfirst,1,0.9315235,0,false_negative
bbarta24,labrujula24,0,0.94167346,1,false_positive
ke5asy,kessai,1,0.9208255,0,false_negative
videoimn9,videoming,1,0.92873085,0,false_negative
comixology,comillaboys,0,0.93932086,1,false_positive
fuĵ01z,fun01,1,0.926159,0,false_negative
bettgrrecipe5,betterrecipes,1,0.93587005,0,false_negative
siťeserver,siteserver,1,0.93679404,0,false_negative
doetrra,doterra,1,0.92856777,0,false_negative
dilyffkrex,dailyforex,1,0.93794954,0,false_negative
mar_lceto,marketo,1,0.9166311,0,false_negative
vi,hbvl,0,0.93972874,1,false_positive
westviield,westfield,1,0.91791344,0,false_negative
wxbooŧħ,uxbooth,1,0.93015224,0,false_negative
moduiesearden,modulesgarden,1,0.9008111,0,false_negative
flaswi-ngv,flashwing,1,0.93703824,0,false_negative
iʂfâ,isna,1,0.9368597,0,false_negative
st-image,gettyimages,0,0.9581763,1,false_positive
2eimağplus,reimageplus,1,0.9293437,0,false_negative
internöq,interno,1,0.91859776,0,false_negative
ŝma1luhi,smailehi,1,0.9336469,0,false_negative
oturė×,tourex,1,0.93207127,0,false_negative
maťure-bloģss,mature-blogs,1,0.9212668,0,false_negative
automobile,autowereld,0,0.95515335,1,false_positive
upaky,upack,1,0.9313146,0,false_negative
uēār,wear,1,0.9135674,0,false_negative
ďlƀ,dlb,1,0.93101513,0,false_negative
pjrds3,jpress,1,0.9330509,0,false_negative
birđsēĕ,birdsee,1,0.9125546,0,false_negative
lbeijhnģ,beijing,1,0.9250082,0,false_negative
andīedåys,indiedays,1,0.93226594,0,false_negative
instme,instamed,0,0.94533104,1,false_positive
ʂɱɱ,smm,1,0.90511286,0,false_negative
khabarads,alkhabaralgded,0,0.95072734,1,false_positive
tcz,ttz,0,0.96034193,1,false_positive
oau-tis,mautic,1,0.8857859,0,false_negative
ĵaxã,jaxa,1,0.93048954,0,false_negative
navi_en7,navient,1,0.9064259,0,false_negative
jmanbw,jiancw,1,0.9386507,0,false_negative
omnivox,omniref,0,0.9463202,1,false_positive
codeepen,codepen,1,0.92593116,0,false_negative
downloaadwoz,downloadatoz,1,0.93832713,0,false_negative
hiṽě,hive,1,0.9050691,0,false_negative
ucooňŉ,uconn,1,0.93739164,0,false_negative
xechnologiestuàrt,technologiestuart,1,0.93312,0,false_negative
fj_ii,fbi,1,0.93835926,0,false_negative
kőoppdeìn,koopplein,1,0.9318917,0,false_negative
fashion-collect,fashionbunker,0,0.9474689,1,false_positive
arshőwf,darshow,1,0.912058,0,false_negative
yowaļl_et,gowallet,1,0.894704,0,false_negative
nerfbblock,nerdblock,1,0.9379514,0,false_negative
2ental-homēpage,rentalhomepage,1,0.93734145,0,false_negative
great-world,gt-worldwide,0,0.96434975,1,false_positive
ļooksoub,looksgud,1,0.9278874,0,false_negative
99wed,89wx,0,0.9527898,1,false_positive
shgao,sgammo,0,0.938905,1,false_positive
hiad,hamk,0,0.93933296,1,false_positive
mkcita,nicita,1,0.93083453,0,false_negative
ƀux4oẅn,buxtown,1,0.907046,0,false_negative
logalia,localiza,1,0.9210046,0,false_negative
jorahr,joara,1,0.9310807,0,false_negative
_ibootsťrapbay,bootstrapbay,1,0.93017036,0,false_negative
ic5,ic37,0,0.9525745,1,false_positive
westfîeld,westfield,1,0.93756896,0,false_negative
čabnclub,cfanclub,1,0.9367337,0,false_negative
ònlineƌailẏs,onlinedailys,1,0.9359218,0,false_negative
noa,npa,0,0.94023746,1,false_positive
jlr44altv,nirmaltv,1,0.9358081,0,false_negative
windowsreport,usworldreport,0,0.9560315,1,false_positive
žaɱo,zam,1,0.9374677,0,false_negative
l4bcd,laccd,1,0.93202174,0,false_negative
mofiite,motive,1,0.92730606,0,false_negative
4űrners,turners,1,0.9343042,0,false_negative
comixology,comicbookmovie,0,0.941342,1,false_positive
_osoñews,kosonews,1,0.91376543,0,false_negative
pɍimcipål,principal,1,0.93667996,0,false_negative
yu44e551d,yume551,1,0.9338531,0,false_negative
tėxt,text,1,0.9385716,0,false_negative
careeɍspages,careerspages,1,0.9375998,0,false_negative
ĥugeŋinjã,hugeninja,1,0.9348336,0,false_negative
jòƀnatioŋ,jobnation,1,0.9362811,0,false_negative
lamågxw,lamag,1,0.9373141,0,false_negative
oanuscriptceńtralg,manuscriptcentral,1,0.9260696,0,false_negative
superfilm,superfilmeshd,0,0.940457,1,false_positive
ĥaɱķ,hamk,1,0.9347942,0,false_negative
ggombo,gofobo,1,0.93301725,0,false_negative
sƥiderşwed,spidersweb,1,0.93149966,0,false_negative
peťcoġ,petco,1,0.9155825,0,false_negative
automatkondiruct,automationdirect,1,0.9229144,0,false_negative
dcàmtl,dcamp,1,0.9356724,0,false_negative
theseotools,thestonerscookbook,0,0.9456485,1,false_positive
sendo,seleo,0,0.9491678,1,false_positive
ĵoħŋ,john,1,0.8816996,0,false_negative
proufu,prozis,0,0.9531604,1,false_positive
d_eslist,beslist,1,0.9282075,0,false_negative
muwilmah,muslima,1,0.92049515,0,false_negative
customink,cultofmac,0,0.9448665,1,false_positive
ňþb,npb,1,0.92913145,0,false_negative
womo,vom,0,0.94542336,1,false_positive
ĩṿî,ivi,1,0.9346328,0,false_negative
gamepřȑivetę,gameprivate,1,0.9146932,0,false_negative
bispĺayfȕsion,displayfusion,1,0.9296056,0,false_negative
l-angx,lfang,1,0.9298556,0,false_negative
habitatx,habitat,1,0.9347535,0,false_negative
qțăn,stan,1,0.9031186,0,false_negative
ącşevdnts,acsevents,1,0.92582166,0,false_negative
sdl,sde,0,0.97799814,1,false_positive
ebrosur,eroshare,0,0.94146,1,false_positive
mycdn,mykino,0,0.9391471,1,false_positive
bizchen,bizchannel,0,0.9437628,1,false_positive
łiŋķroo,linkroo,1,0.92837477,0,false_negative
t0matazgs,tomatazos,1,0.923726,0,false_negative
förum,forum,1,0.9010155,0,false_negative
slenk,sde,1,0.90538704,0,false_negative
dexckm,dexcom,1,0.932248,0,false_negative
minoshermb,minoshare,1,0.93417144,0,false_negative
ânaþlanw,anaplan,1,0.9256586,0,false_negative
15fiṽeit,15five,1,0.92036474,0,false_negative
móbilðaÿ,mobilpay,1,0.9350687,0,false_negative
gbg,ccbg,0,0.9439665,1,false_positive
mp3va,prva,0,0.9492126,1,false_positive
mkoeducaciont,mineducacion,1,0.92921996,0,false_negative
micrgsoftc,microsoft,1,0.9111907,0,false_negative
ilęhamd,fileham,1,0.9117884,0,false_negative
wcom,awo,1,0.90421295,0,false_negative
shaüh,shaw,1,0.93639064,0,false_negative
44ŷemma,myemma,1,0.9172487,0,false_negative
tpiyp,tray,1,0.89724857,0,false_negative
gantw,gant,1,0.9322922,0,false_negative
mmamania,kbdmania,0,0.94370276,1,false_positive
adnoc_,adfoc,1,0.92211515,0,false_negative
myenq,myemma,0,0.94592893,1,false_positive
hitchi,hitachi,1,0.93109477,0,false_negative
emoachă,remolacha,1,0.92943513,0,false_negative
hispantv,ishtartv,0,0.9465567,1,false_positive
ck1p24,so1024,1,0.903275,0,false_negative
kudzu,ktuu,0,0.9452381,1,false_positive
ñoẃ-tiɱe,now-time,1,0.92225134,0,false_negative
iẍiumdib,ixiumei,1,0.93406624,0,false_negative
ŧrúion,truiton,1,0.93511623,0,false_negative
ŋewtonsofȕ,newtonsoft,1,0.93405914,0,false_negative
intuitcdn,intuit,0,0.9745527,1,false_positive
easytosale,easytobook,0,0.94889385,1,false_positive
šŏphaa,sophia,1,0.9336848,0,false_negative
dirěcuek,directe,1,0.92065597,0,false_negative
essirage,escience,0,0.9463374,1,false_positive
exƥér7,expert,1,0.9141259,0,false_negative
xnxx123,kanxi123,0,0.9573841,1,false_positive
yume551,yummy77,0,0.94460535,1,false_positive
i-aeameme,makeameme,1,0.93213576,0,false_negative
ŋbnco,nbnco,1,0.93560874,0,false_negative
4t35n,4453,1,0.92665434,0,false_negative
ŀąccƋ,laccd,1,0.9232604,0,false_negative
sxxld,syl,1,0.93290496,0,false_negative
ħuaweiconpect,huaweiconnect,1,0.9346712,0,false_negative
ft-chas,btcha,1,0.9371196,0,false_negative
ƒloridahospıtaĺ,floridahospital,1,0.93812263,0,false_negative
pldtħoĕ,pldthome,1,0.9350444,0,false_negative
puefairĕ,quefaire,1,0.9383992,0,false_negative
banmerbänk,bannerbank,1,0.933983,0,false_negative
nacion,nalog,0,0.95506203,1,false_positive
foȓumẅeb,forumweb,1,0.9347861,0,false_negative
bungalnwe,bungalow,1,0.93579936,0,false_negative
cfokkq,stockq,1,0.9376788,0,false_negative
pentesŧ-toôlse,pentest-tools,1,0.9323803,0,false_negative
ěmud,emu,1,0.93343145,0,false_negative
shoėścrĭbe,shoescribe,1,0.9352264,0,false_negative
ontrac,spotrac,0,0.9513085,1,false_positive
qostehl,poste,1,0.9267554,0,false_negative
ṿtuƀë,vtube,1,0.9201649,0,false_negative
ąđ-seřȑver,ad-server,1,0.91848147,0,false_negative
legenius,lemeids,0,0.9425055,1,false_positive
picssr,gigster,0,0.94046533,1,false_positive
ṽenfurebeaţ,venturebeat,1,0.9288707,0,false_negative
yxx,xyzc,0,0.9590583,1,false_positive
looksğul,looksgud,1,0.915041,0,false_negative
qmb,mmb,0,0.9529658,1,false_positive
7c124,tc104,1,0.93445396,0,false_negative
bítcoiŋkeřȑ,bitcoinker,1,0.921409,0,false_negative
favsi7q,favsite,1,0.9119109,0,false_negative
linuxconfig,linuxquestions,0,0.96161705,1,false_positive
riverpestore,driverrestore,1,0.93107903,0,false_negative
dailybasis,dailyblogs,0,0.9498732,1,false_positive
eķoŉomï,ekonomi,1,0.93631935,0,false_negative
ips2s-eucre,tips2secure,1,0.9309312,0,false_negative
aȓƌuiňo,arduino,1,0.9354668,0,false_negative
dtolit,btolat,1,0.9244269,0,false_negative
ne0nň,neon,1,0.9157078,0,false_negative
nakiory,nacion,1,0.9287007,0,false_negative
kfh,iihf,0,0.94823766,1,false_positive
ibitmssearch,bit-search,1,0.93850046,0,false_negative
rankranger,roshangari,0,0.94468504,1,false_positive
ssaa,shcaoan,0,0.954038,1,false_positive
aļforis,laboris,1,0.91033894,0,false_negative
custrrmin,customink,1,0.93798304,0,false_negative
govmu,gmu,0,0.96049786,1,false_positive
automoob-île,automobile,1,0.9192246,0,false_negative
lobil-payi,mobilpay,1,0.90573347,0,false_negative
ma×lifeinwuřȑance,maxlifeinsurance,1,0.93665636,0,false_negative
dseñ,sde,1,0.9377202,0,false_negative
ecrocurp,ebrosur,1,0.93518484,0,false_negative
vőxfilmeőnliŋe,voxfilmeonline,1,0.9348259,0,false_negative
emxtracc,empxtrack,1,0.9307906,0,false_negative
minecraft-mp,minecraftnavideo,0,0.9710154,1,false_positive
ũja,puha,1,0.92828345,0,false_negative
sdl,syl,0,0.95675135,1,false_positive
ĝoobhke,goobike,1,0.93386376,0,false_negative
Ŵeyes,weyes,1,0.9372641,0,false_negative
22ğ8,2298,1,0.9169239,0,false_negative
dongfanghong,dongyoungsang,0,0.9450348,1,false_positive
uatchysmof,watchismo,1,0.9254779,0,false_negative
afonco3mutics,avoncosmetics,1,0.9384774,0,false_negative
hoow,ohow,1,0.92299473,0,false_negative
vulka,virgula,0,0.9459785,1,false_positive
ċontentaƀč,contentabc,1,0.93621564,0,false_negative
vtkrrenţs,vtorrents,1,0.9285964,0,false_negative
ĺaborîs,laboris,1,0.92792726,0,false_negative
ciep,ceiea,0,0.951514,1,false_positive
bajaao,bjguahao,0,0.93978524,1,false_positive
epcc,epicor,0,0.9607202,1,false_positive
wjxh,jxhld,0,0.94211304,1,false_positive
ſbi,fbi,1,0.9370303,0,false_negative
pàntolē,pantone,1,0.9370328,0,false_negative
műla,mule,1,0.90690315,0,false_negative
teatroporno,luboe-porno,0,0.9395846,1,false_positive
traya,tray,1,0.92577636,0,false_negative
fołlownewś,follownews,1,0.93748605,0,false_negative
st-hnnage,st-image,1,0.9358321,0,false_negative
glosbe,globo,0,0.9413507,1,false_positive
oicro-sstrategy,microstrategy,1,0.92297137,0,false_negative
freevideolectures,free-online-calculator-use,0,0.95087814,1,false_positive
siđeřȑmel,sidereel,1,0.9320965,0,false_negative
theconversation,thestonerscookbook,0,0.9532465,1,false_positive
fmscout,tabs4acoustic,0,0.94045115,1,false_positive
1t220,it224,1,0.9371029,0,false_negative
couv,gouv,1,0.9347826,0,false_negative
euskadi,eshakti,0,0.9584721,1,false_positive
egovtjobalert,gurujobalert,0,0.96041036,1,false_positive
todgo,toggo,0,0.9572141,1,false_positive
cartmonnire,cartoonize,1,0.9277257,0,false_negative
n05pt,npupt,1,0.9363667,0,false_negative
viafacil,videacesky,0,0.9454742,1,false_positive
ŋavi_en4,navient,1,0.93698144,0,false_negative
0intu3b0w,pintu360,1,0.9176912,0,false_negative
ıęƌ,ied,1,0.9264129,0,false_negative
ddfbusty,addusastory,0,0.9521402,1,false_positive
meigațe,medigate,1,0.93650794,0,false_negative
bizʂugăs,bizsugar,1,0.9345509,0,false_negative
livesportsreviews,rvparkreviews,0,0.9401533,1,false_positive
26c,265,1,0.9378451,0,false_negative
uraopng,eurapon,1,0.936707,0,false_negative
wenidc,webisida,0,0.9462836,1,false_positive
świŧch,switch,1,0.9377498,0,false_negative
lbestţodayn,besttoday,1,0.9285222,0,false_negative
ŧdš,tds,1,0.9277894,0,false_negative
rsvp,seovip,0,0.93937624,1,false_positive
l-ôtvery,lottery,1,0.9206116,0,false_negative
dosƥärà,dospara,1,0.9117898,0,false_negative
uks,wkrn,1,0.92802685,0,false_negative
mŧn,mtn,1,0.92561865,0,false_negative
Ŵʂĝf,wsgf,1,0.92635435,0,false_negative
asmart,ass4all,0,0.9517704,1,false_positive
ch-mdán,chodan,1,0.93522334,0,false_negative
steamgames,freegames,0,0.952217,1,false_positive
vutbr,vtube,0,0.94460523,1,false_positive
ĵoýgameʂ,joygames,1,0.93274516,0,false_negative
arodss,narod,1,0.915094,0,false_negative
ŧrafficonlingetstgrage,trafficonlingetstorage,1,0.93696916,0,false_negative
kwestiasmaku,vestikavkaza,0,0.9488671,1,false_positive
ďaƋeschoolsv,dadeschools,1,0.91756374,0,false_negative
prsa,zpsoso,0,0.9449893,1,false_positive
ťełıa,telia,1,0.9090621,0,false_negative
naẋā,jaxa,1,0.89292777,0,false_negative
ɍta,ratp,1,0.9108483,0,false_negative
boyvhdlu,boyvid,1,0.92597437,0,false_negative
btku,bt,0,0.94916,1,false_positive
besaba,wellblab,0,0.9398408,1,false_positive
7olm,wordlm,0,0.9484322,1,false_positive
telic,telia,1,0.90936357,0,false_negative
4_ƀ126,ab126,1,0.8808902,0,false_negative
mautic,maxtie,0,0.9451557,1,false_positive
ĵ-oẍi,joxi,1,0.9016266,0,false_negative
cleiŉē,celine,1,0.9315174,0,false_negative
salfimds,salefiles,1,0.9202016,0,false_negative
oovmęd,novoed,1,0.9321025,0,false_negative
defuel,teufel,1,0.9315922,0,false_negative
ƀġò,bgo,1,0.9144527,0,false_negative
ghv,fhf,1,0.93523335,0,false_negative
raŷana,rayana,1,0.93404144,0,false_negative
hextmr,nextmp,1,0.92531127,0,false_negative
phonne,phone,1,0.9256045,0,false_negative
eliţefradeŗ,elitetrader,1,0.9336623,0,false_negative
ʈș,tds,1,0.9275483,0,false_negative
ĺhy,ly,1,0.93419254,0,false_negative
lbcee,bcu,1,0.89863247,0,false_negative
quraexpŀozer,quranexplorer,1,0.93054557,0,false_negative
23ps,3p3,0,0.94061506,1,false_positive
uit,vit,0,0.94226325,1,false_positive
heydouga,huutokaupat,0,0.946928,1,false_positive
now-41me,now-time,1,0.932018,0,false_negative
lakerii,likeni,1,0.93644905,0,false_negative
oocenf,yoocel,1,0.9186907,0,false_negative
noẃ-timeſ,now-time,1,0.9290004,0,false_negative
prva,mp3va,0,0.9492126,1,false_positive
se-edo,se-ed,1,0.9132494,0,false_negative
sitepoint,sitefinity,0,0.95094234,1,false_positive
eslgold,essalud,0,0.9429691,1,false_positive
qata,vcita,0,0.94900197,1,false_positive
wųṽm,wuv,1,0.9383645,0,false_negative
kgrea-portāl,koreaportal,1,0.9217801,0,false_negative
microsofț,microsoft,1,0.92480755,0,false_negative
co1024,so1024,1,0.9270798,0,false_negative
ɱaẋīma,maxima,1,0.93067807,0,false_negative
kwmqtia3maku,kwestiasmaku,1,0.93529034,0,false_negative
ŋacion,nacion,1,0.9372828,0,false_negative
hkƀuƒ,hkbu,1,0.9334259,0,false_negative
beefuņ21x,beefun01,1,0.93451536,0,false_negative
hbsztv,hispantv,0,0.9402772,1,false_positive
huaweiconnect,hdfilmcenneti,0,0.9418913,1,false_positive
y_ntërno,interno,1,0.90249956,0,false_negative
onlinerepô2t,onlinereport,1,0.9223267,0,false_negative
aiberlinm,airberlin,1,0.9284637,0,false_negative
ɱyķosmoʂ,mykosmos,1,0.91855735,0,false_negative
youbianku,youbeauty,0,0.95177835,1,false_positive
taletŭdoo,valetudo,1,0.9328032,0,false_negative
etgonixj,eteknix,1,0.9301944,0,false_negative
dostaȓan,dospara,1,0.8831343,0,false_negative
sbhoolwebpagess,schoolwebpages,1,0.9193944,0,false_negative
androidjunglee,androidfreedownload,0,0.9485473,1,false_positive
vieobooy,videoboom,1,0.9350891,0,false_negative
freeibbleu,freekibble,1,0.93822694,0,false_negative
faraso,faranesh,0,0.94824713,1,false_positive
lojamelissa,landsofamerica,0,0.94469535,1,false_positive
daesh-news,dadeschools,0,0.94704294,1,false_positive
wāmmartkne,walmartone,1,0.9381877,0,false_negative
geusice,emusic,1,0.89576375,0,false_negative
ifrn,lfporn,0,0.95565784,1,false_positive
lcicksvanuee,clicksvenue,1,0.9246616,0,false_negative
eėfun01,beefun01,1,0.9364941,0,false_negative
gaňnewise,gamewise,1,0.92228746,0,false_negative
lbvestsonlife,labtestsonline,1,0.8972948,0,false_negative
zlx,zytx,0,0.9443822,1,false_positive
